order_id,transaction_id,customer_id,product_id,category,amount,quantity,order_date,payment_method,customer_location,device_id,channel,shipping_date,delivery_status,return_status,return_request_date,return_reason,return_resolution,refund_amount,refund_date,customer_segment,customer_tenure_days,shipping_address_id,billing_address_id,abuse_label,abuse_type
ORD504157,TXN504157,CUST501430,FOO-1052,Footwear,675.3,3,2024-12-08,EMI,"Vadodara, Gujarat",DEV802901,Website,2024-12-10,Delivered,Refunded,2024-12-22,Wrong product,refund,603.89,2024-12-23,High Value,1084,ADDR902160,ADDR902160,0,none
ORD504158,TXN504158,CUST501431,GRO-1057,Grocery,366.63,1,2024-04-06,UPI,"Mysuru, Karnataka",DEV806340,Mobile App,2024-04-10,Delivered,Not Returned,,,,,,High Value,940,ADDR907865,ADDR907865,0,none
ORD504159,TXN504159,CUST501432,SPO-1066,Sports,361.0,1,2024-06-04,Net Banking,"Chandigarh, Chandigarh",DEV804769,Mobile App,2024-06-08,Delivered,Not Returned,,,,,,Budget,697,ADDR902804,ADDR902804,0,none
ORD504160,TXN504160,CUST501432,HOM-1013,Home,289.56,1,2024-08-03,Debit Card,"Chandigarh, Chandigarh",DEV804769,Website,2024-08-06,Delivered,Not Returned,,,,,,Budget,697,ADDR902804,ADDR902804,0,none
ORD504161,TXN504161,CUST501432,GRO-1047,Grocery,146.1,1,2024-11-04,UPI,"Chandigarh, Chandigarh",DEV804769,Website,2024-11-07,Delivered,Not Returned,,,,,,Budget,697,ADDR902804,ADDR902804,0,none
ORD504162,TXN504162,CUST501433,ELE-1008,Electronics,3767.21,1,2024-01-11,Net Banking,"Hyderabad, Telangana",DEV809000,Mobile App,2024-01-14,Delivered,Refunded,2024-01-16,Product not as described,refund,3334.38,2024-01-23,Budget,515,ADDR909000,ADDR909000,1,account_multiplication
ORD504163,TXN504163,CUST501433,FAS-1066,Fashion,2666.79,1,2024-07-31,Credit Card,"Hyderabad, Telangana",DEV809000,Website,2024-08-03,Delivered,Refunded,2024-08-13,Size issue,refund,2412.04,2024-08-21,Budget,515,ADDR909000,ADDR909000,1,account_multiplication
ORD504164,TXN504164,CUST501433,FAS-1010,Fashion,1208.13,3,2024-11-02,Credit Card,"Hyderabad, Telangana",DEV809000,Website,2024-11-05,Delivered,Not Returned,,,,,,Budget,515,ADDR909000,ADDR909000,0,none
ORD504165,TXN504165,CUST501434,ACC-1001,Accessories,1490.72,2,2024-01-28,UPI,"Surat, Gujarat",DEV808716,Social Commerce,2024-01-29,Delivered,Refunded,2024-02-09,Late delivery,refund,1389.66,2024-02-16,Budget,180,ADDR908936,ADDR908936,0,none
ORD504166,TXN504166,CUST501434,FOO-1018,Footwear,2651.98,1,2024-04-27,UPI,"Surat, Gujarat",DEV808716,Mobile App,2024-04-29,Delivered,Not Returned,,,,,,Budget,180,ADDR908936,ADDR908936,0,none
ORD504167,TXN504167,CUST501434,FAS-1047,Fashion,2712.89,1,2024-08-19,Debit Card,"Surat, Gujarat",DEV808716,Social Commerce,2024-08-23,Delivered,Not Returned,,,,,,Budget,180,ADDR908936,ADDR908936,0,none
ORD504168,TXN504168,CUST501434,BEA-1030,Beauty,1414.21,1,2024-10-18,Credit Card,"Surat, Gujarat",DEV808716,Mobile App,2024-10-21,Delivered,Not Returned,,,,,,Budget,180,ADDR908936,ADDR908936,0,none
ORD504169,TXN504169,CUST501434,ELE-1063,Electronics,5884.97,1,2024-10-22,UPI,"Surat, Gujarat",DEV808716,Mobile App,2024-10-24,Delivered,Not Returned,,,,,,Budget,180,ADDR908936,ADDR908936,0,none
ORD504170,TXN504170,CUST501434,FOO-1012,Footwear,703.31,2,2024-11-24,UPI,"Surat, Gujarat",DEV808716,Social Commerce,2024-11-26,Delivered,Refunded,2024-12-08,Product not as described,refund,669.96,2024-12-16,Budget,180,ADDR908936,ADDR908936,0,none
ORD504171,TXN504171,CUST501435,BEA-1043,Beauty,558.51,1,2024-01-25,Debit Card,"Patna, Bihar",DEV804541,Mobile App,2024-01-29,Delivered,Not Returned,,,,,,Budget,326,ADDR908454,ADDR908454,0,none
ORD504172,TXN504172,CUST501435,ACC-1063,Accessories,396.49,1,2024-02-28,UPI,"Patna, Bihar",DEV804541,Website,2024-03-02,Delivered,Not Returned,,,,,,Budget,326,ADDR908454,ADDR908454,0,none
ORD504173,TXN504173,CUST501435,HOM-1086,Home,1052.13,1,2024-05-20,UPI,"Patna, Bihar",DEV804541,Marketplace,2024-05-21,Delivered,Not Returned,,,,,,Budget,326,ADDR908454,ADDR908454,0,none
ORD504174,TXN504174,CUST501435,FAS-1017,Fashion,2759.31,1,2024-08-24,Debit Card,"Patna, Bihar",DEV804541,Website,2024-08-26,Delivered,Refunded,2024-08-30,Size issue,refund,2613.08,2024-09-05,Budget,326,ADDR908454,ADDR903484,0,none
ORD504175,TXN504175,CUST501436,GRO-1053,Grocery,973.14,1,2024-11-27,Debit Card,"Nagpur, Maharashtra",DEV808499,Mobile App,2024-11-29,Delivered,Not Returned,,,,,,Budget,309,ADDR904181,ADDR904181,0,none
ORD504176,TXN504176,CUST501437,SPO-1069,Sports,3761.63,1,2024-03-04,Debit Card,"Pune, Maharashtra",DEV806503,Social Commerce,2024-03-07,Delivered,Not Returned,,,,,,Mass Market,444,ADDR903084,ADDR903084,0,none
ORD504177,TXN504177,CUST501437,BEA-1061,Beauty,267.25,2,2024-03-11,UPI,"Pune, Maharashtra",DEV806503,Social Commerce,2024-03-15,Delivered,Not Returned,,,,,,Mass Market,444,ADDR903084,ADDR903084,0,none
ORD504178,TXN504178,CUST501438,SPO-1008,Sports,3305.2,3,2024-08-02,Debit Card,"Nashik, Maharashtra",DEV805597,Mobile App,2024-08-06,Delivered,Not Returned,,,,,,Budget,152,ADDR903236,ADDR903236,0,none
ORD504179,TXN504179,CUST501438,SPO-1077,Sports,3583.4,1,2024-08-13,UPI,"Nashik, Maharashtra",DEV805597,Mobile App,2024-08-16,Delivered,Not Returned,,,,,,Budget,152,ADDR903236,ADDR903236,0,none
ORD504180,TXN504180,CUST501439,GRO-1014,Grocery,498.34,1,2024-07-14,UPI,"Bhopal, Madhya Pradesh",DEV807852,Mobile App,2024-07-16,Delivered,Refunded,2024-07-19,Product not as described,refund,374.82,2024-07-21,Budget,969,ADDR903804,ADDR903804,0,none
ORD504181,TXN504181,CUST501440,SPO-1046,Sports,2913.28,1,2024-04-18,Debit Card,"Surat, Gujarat",DEV803568,Mobile App,2024-04-21,Delivered,Refunded,2024-04-30,Changed mind,refund,2622.4,2024-05-06,High Value,634,ADDR903784,ADDR903784,0,none
ORD504182,TXN504182,CUST501441,BEA-1078,Beauty,911.33,1,2024-01-26,Credit Card,"Agra, Uttar Pradesh",DEV804763,Website,2024-01-29,Delivered,Not Returned,,,,,,Mass Market,1781,ADDR902416,ADDR902416,0,none
ORD504183,TXN504183,CUST501441,FOO-1050,Footwear,3139.5,2,2024-06-05,Credit Card,"Agra, Uttar Pradesh",DEV804763,Mobile App,2024-06-06,Delivered,Refunded,2024-06-11,Size issue,refund,2501.65,2024-06-12,Mass Market,1781,ADDR902416,ADDR902416,1,serial_return_abuse
ORD504184,TXN504184,CUST501441,FAS-1065,Fashion,2446.95,1,2024-07-17,Credit Card,"Agra, Uttar Pradesh",DEV804763,Mobile App,2024-07-18,Delivered,Refunded,2024-07-28,Size issue,refund,2109.77,2024-08-05,Mass Market,1781,ADDR902416,ADDR902416,1,serial_return_abuse
ORD504185,TXN504185,CUST501441,SPO-1040,Sports,849.63,1,2024-10-20,UPI,"Agra, Uttar Pradesh",DEV804763,Mobile App,2024-10-21,Delivered,Refunded,2024-11-02,Quality issue,refund,716.61,2024-11-05,Mass Market,1781,ADDR902416,ADDR902416,1,serial_return_abuse
ORD504186,TXN504186,CUST501442,FOO-1011,Footwear,3150.88,2,2024-03-12,Debit Card,"Ludhiana, Punjab",DEV804546,Mobile App,2024-03-16,Delivered,Not Returned,,,,,,Mass Market,1031,ADDR908757,ADDR908757,0,none
ORD504187,TXN504187,CUST501442,HOM-1098,Home,378.39,1,2024-07-02,UPI,"Ludhiana, Punjab",DEV804546,Website,2024-07-05,Delivered,Not Returned,,,,,,Mass Market,1031,ADDR908757,ADDR908757,0,none
ORD504188,TXN504188,CUST501442,SPO-1003,Sports,315.37,1,2024-09-23,Debit Card,"Ludhiana, Punjab",DEV804546,Website,2024-09-24,Delivered,Not Returned,,,,,,Mass Market,1031,ADDR908757,ADDR908757,0,none
ORD504189,TXN504189,CUST501442,FAS-1096,Fashion,1635.84,1,2024-10-14,Credit Card,"Ludhiana, Punjab",DEV804546,Website,2024-10-18,Delivered,Not Returned,,,,,,Mass Market,1031,ADDR908757,ADDR908757,0,none
ORD504190,TXN504190,CUST501442,SPO-1002,Sports,4245.35,1,2024-12-25,Debit Card,"Ludhiana, Punjab",DEV804546,Marketplace,2024-12-29,Delivered,Not Returned,,,,,,Mass Market,1031,ADDR908757,ADDR908757,0,none
ORD504191,TXN504191,CUST501443,BEA-1039,Beauty,988.75,2,2024-01-21,Net Banking,"Pune, Maharashtra",DEV808014,Mobile App,2024-01-22,Delivered,Refunded,2024-01-31,Changed mind,refund,964.04,2024-02-04,High Value,59,ADDR905041,ADDR905041,0,none
ORD504192,TXN504192,CUST501444,SPO-1031,Sports,1799.76,1,2024-02-05,UPI,"Patna, Bihar",DEV804643,Mobile App,2024-02-06,Delivered,Not Returned,,,,,,Budget,1216,ADDR903440,ADDR903440,0,none
ORD504193,TXN504193,CUST501444,GRO-1038,Grocery,559.34,1,2024-04-12,Credit Card,"Patna, Bihar",DEV804643,Mobile App,2024-04-16,Delivered,Not Returned,,,,,,Budget,1216,ADDR903440,ADDR903440,0,none
ORD504194,TXN504194,CUST501444,BEA-1037,Beauty,635.92,1,2024-05-20,EMI,"Patna, Bihar",DEV804643,Mobile App,2024-05-21,Delivered,Not Returned,,,,,,Budget,1216,ADDR903440,ADDR903440,0,none
ORD504195,TXN504195,CUST501444,BEA-1089,Beauty,219.55,1,2024-07-23,Credit Card,"Patna, Bihar",DEV804643,Website,2024-07-27,Delivered,Not Returned,,,,,,Budget,1216,ADDR903440,ADDR903440,0,none
ORD504196,TXN504196,CUST501445,GRO-1081,Grocery,157.38,1,2024-06-04,Wallet,"Raipur, Chhattisgarh",DEV807844,Mobile App,2024-06-06,Delivered,Not Returned,,,,,,Premium,40,ADDR901724,ADDR901724,0,none
ORD504197,TXN504197,CUST501446,BEA-1043,Beauty,224.81,3,2024-03-07,Net Banking,"Vadodara, Gujarat",DEV809261,Mobile App,2024-03-08,Delivered,Not Returned,,,,,,Budget,1532,ADDR901550,ADDR901550,0,none
ORD504198,TXN504198,CUST501446,HOM-1074,Home,708.72,2,2024-05-16,Debit Card,"Vadodara, Gujarat",DEV809261,Website,2024-05-20,Delivered,Not Returned,,,,,,Budget,1532,ADDR901550,ADDR901550,0,none
ORD504199,TXN504199,CUST501446,ACC-1021,Accessories,1387.87,1,2024-07-18,Wallet,"Vadodara, Gujarat",DEV809261,Mobile App,2024-07-21,Delivered,Not Returned,,,,,,Budget,1532,ADDR901550,ADDR901550,0,none
ORD504200,TXN504200,CUST501446,HOM-1001,Home,1570.46,1,2024-08-24,UPI,"Vadodara, Gujarat",DEV809261,Mobile App,2024-08-28,Delivered,Not Returned,,,,,,Budget,1532,ADDR901550,ADDR907601,0,none
ORD504201,TXN504201,CUST501446,FOO-1058,Footwear,1795.53,1,2024-10-02,Credit Card,"Vadodara, Gujarat",DEV809261,Marketplace,2024-10-05,Delivered,Refunded,2024-10-11,Damaged product,refund,1518.28,2024-10-14,Budget,1532,ADDR901550,ADDR901550,0,none
ORD504202,TXN504202,CUST501447,BEA-1044,Beauty,980.09,1,2024-02-18,Debit Card,"Indore, Madhya Pradesh",DEV802605,Mobile App,2024-02-19,Delivered,Not Returned,,,,,,Mass Market,1011,ADDR908412,ADDR908412,0,none
ORD504203,TXN504203,CUST501447,HOM-1094,Home,345.92,1,2024-04-12,Credit Card,"Indore, Madhya Pradesh",DEV802605,Mobile App,2024-04-15,Delivered,Not Returned,,,,,,Mass Market,1011,ADDR908412,ADDR903410,0,none
ORD504204,TXN504204,CUST501447,FOO-1010,Footwear,841.92,1,2024-05-21,UPI,"Indore, Madhya Pradesh",DEV802605,Mobile App,2024-05-25,Delivered,Not Returned,,,,,,Mass Market,1011,ADDR908412,ADDR907617,0,none
ORD504205,TXN504205,CUST501447,FAS-1051,Fashion,2672.4,1,2024-08-07,UPI,"Indore, Madhya Pradesh",DEV802605,Mobile App,2024-08-11,Delivered,Refunded,2024-08-17,Damaged product,refund,2509.83,2024-08-25,Mass Market,1011,ADDR908412,ADDR908412,0,none
ORD504206,TXN504206,CUST501447,BEA-1029,Beauty,747.09,1,2024-10-25,UPI,"Indore, Madhya Pradesh",DEV802605,Website,2024-10-29,Delivered,Not Returned,,,,,,Mass Market,1011,ADDR908412,ADDR908412,0,none
ORD504207,TXN504207,CUST501448,ACC-1086,Accessories,1068.91,2,2024-03-27,UPI,"Bengaluru, Karnataka",DEV801203,Marketplace,2024-03-31,Delivered,Not Returned,,,,,,Mass Market,1173,ADDR907662,ADDR907662,0,none
ORD504208,TXN504208,CUST501448,ELE-1021,Electronics,1215.12,1,2024-03-31,UPI,"Bengaluru, Karnataka",DEV801203,Social Commerce,2024-04-03,Delivered,Not Returned,,,,,,Mass Market,1173,ADDR907662,ADDR907662,0,none
ORD504209,TXN504209,CUST501448,ACC-1065,Accessories,951.76,1,2024-05-11,Net Banking,"Bengaluru, Karnataka",DEV801203,Website,2024-05-12,Delivered,Not Returned,,,,,,Mass Market,1173,ADDR907662,ADDR907662,0,none
ORD504210,TXN504210,CUST501448,FAS-1052,Fashion,1399.04,1,2024-06-05,UPI,"Bengaluru, Karnataka",DEV801203,Mobile App,2024-06-06,Delivered,Not Returned,,,,,,Mass Market,1173,ADDR907662,ADDR907662,0,none
ORD504211,TXN504211,CUST501449,ACC-1051,Accessories,1683.19,1,2024-08-05,UPI,"Ahmedabad, Gujarat",DEV805846,Website,2024-08-08,Delivered,Refunded,2024-08-11,Changed mind,refund,1647.85,2024-08-17,Premium,764,ADDR904916,ADDR904916,0,none
ORD504212,TXN504212,CUST501450,GRO-1015,Grocery,897.94,1,2024-10-01,UPI,"Bengaluru, Karnataka",DEV808860,Mobile App,2024-10-04,Delivered,Not Returned,,,,,,Mass Market,62,ADDR905994,ADDR905994,0,none
ORD504213,TXN504213,CUST501450,ACC-1001,Accessories,1052.23,2,2024-11-18,UPI,"Bengaluru, Karnataka",DEV808860,Marketplace,2024-11-19,Delivered,Not Returned,,,,,,Mass Market,62,ADDR905994,ADDR905994,0,none
ORD504214,TXN504214,CUST501450,HOM-1049,Home,2310.52,2,2024-12-23,UPI,"Bengaluru, Karnataka",DEV808860,Mobile App,2024-12-25,Delivered,Refunded,2024-12-31,Damaged product,refund,2044.84,2025-01-08,Mass Market,62,ADDR905994,ADDR905994,0,none
ORD504215,TXN504215,CUST501451,HOM-1009,Home,2352.49,1,2024-07-17,Net Banking,"Bhopal, Madhya Pradesh",DEV801399,Mobile App,2024-07-19,Delivered,Refunded,2024-07-25,Quality issue,refund,2257.76,2024-07-31,Budget,1787,ADDR908452,ADDR908452,0,none
ORD504216,TXN504216,CUST501451,SPO-1008,Sports,836.28,2,2024-12-19,UPI,"Bhopal, Madhya Pradesh",DEV801399,Marketplace,2024-12-22,Delivered,Not Returned,,,,,,Budget,1787,ADDR908452,ADDR908452,0,none
ORD504217,TXN504217,CUST501452,FAS-1083,Fashion,1308.18,1,2024-07-14,Credit Card,"Ahmedabad, Gujarat",DEV807641,Website,2024-07-17,Delivered,Not Returned,,,,,,Mass Market,1470,ADDR904030,ADDR904030,0,none
ORD504218,TXN504218,CUST501452,ELE-1048,Electronics,2454.99,1,2024-07-23,Credit Card,"Ahmedabad, Gujarat",DEV807641,Mobile App,2024-07-27,Delivered,Refunded,2024-08-05,Damaged product,refund,1939.88,2024-08-06,Mass Market,1470,ADDR904030,ADDR902814,1,serial_return_abuse
ORD504219,TXN504219,CUST501452,HOM-1051,Home,1382.96,2,2024-07-27,UPI,"Ahmedabad, Gujarat",DEV807641,Website,2024-07-30,Delivered,Not Returned,,,,,,Mass Market,1470,ADDR904030,ADDR904030,0,none
ORD504220,TXN504220,CUST501452,ELE-1047,Electronics,5442.39,1,2024-11-25,UPI,"Ahmedabad, Gujarat",DEV807641,Marketplace,2024-11-28,Delivered,Returned,2024-12-02,Late delivery,replacement,,,Mass Market,1470,ADDR904030,ADDR904030,1,serial_return_abuse
ORD504221,TXN504221,CUST501453,BEA-1037,Beauty,1427.95,1,2024-04-22,Debit Card,"Nagpur, Maharashtra",DEV808607,Marketplace,2024-04-24,Delivered,Not Returned,,,,,,High Value,1313,ADDR901022,ADDR901022,0,none
ORD504222,TXN504222,CUST501453,BEA-1060,Beauty,173.42,1,2024-10-12,UPI,"Nagpur, Maharashtra",DEV808607,Social Commerce,2024-10-15,Delivered,Not Returned,,,,,,High Value,1313,ADDR901022,ADDR901022,0,none
ORD504223,TXN504223,CUST501454,SPO-1001,Sports,4217.23,1,2024-02-03,Debit Card,"Bengaluru, Karnataka",DEV806454,Marketplace,2024-02-07,Delivered,Return Requested,2024-02-15,Quality issue,replacement,,,High Value,818,ADDR909698,ADDR909698,0,none
ORD504224,TXN504224,CUST501454,FAS-1021,Fashion,2358.55,1,2024-02-25,UPI,"Bengaluru, Karnataka",DEV806454,Social Commerce,2024-02-29,Delivered,Not Returned,,,,,,High Value,818,ADDR909698,ADDR909698,0,none
ORD504225,TXN504225,CUST501455,BEA-1059,Beauty,123.87,1,2024-08-29,Credit Card,"Patna, Bihar",DEV805420,Mobile App,2024-09-02,Delivered,Not Returned,,,,,,Budget,1571,ADDR909887,ADDR909887,0,none
ORD504226,TXN504226,CUST501455,ACC-1080,Accessories,484.39,1,2024-11-17,Credit Card,"Patna, Bihar",DEV805420,Website,2024-11-20,Delivered,Not Returned,,,,,,Budget,1571,ADDR909887,ADDR909887,0,none
ORD504227,TXN504227,CUST501456,SPO-1069,Sports,3022.69,1,2024-02-24,Credit Card,"Kolkata, West Bengal",DEV802326,Website,2024-02-27,Delivered,Not Returned,,,,,,Mass Market,1643,ADDR906500,ADDR906500,0,none
ORD504228,TXN504228,CUST501456,FOO-1051,Footwear,3359.21,2,2024-03-19,Debit Card,"Kolkata, West Bengal",DEV802326,Mobile App,2024-03-22,Delivered,Not Returned,,,,,,Mass Market,1643,ADDR906500,ADDR906500,0,none
ORD504229,TXN504229,CUST501456,ACC-1093,Accessories,1792.58,1,2024-05-29,UPI,"Kolkata, West Bengal",DEV802326,Website,2024-06-02,Delivered,Not Returned,,,,,,Mass Market,1643,ADDR906500,ADDR906500,0,none
ORD504230,TXN504230,CUST501456,SPO-1061,Sports,2941.35,1,2024-08-31,Credit Card,"Kolkata, West Bengal",DEV802326,Website,2024-09-02,Delivered,Not Returned,,,,,,Mass Market,1643,ADDR906500,ADDR906500,0,none
ORD504231,TXN504231,CUST501457,FAS-1062,Fashion,637.82,2,2024-04-06,UPI,"Delhi, Delhi",DEV806963,Mobile App,2024-04-10,Delivered,Not Returned,,,,,,Mass Market,1084,ADDR901844,ADDR901844,0,none
ORD504232,TXN504232,CUST501457,GRO-1027,Grocery,725.65,2,2024-11-28,UPI,"Delhi, Delhi",DEV806963,Website,2024-12-02,Delivered,Not Returned,,,,,,Mass Market,1084,ADDR901844,ADDR901844,0,none
ORD504233,TXN504233,CUST501458,FOO-1087,Footwear,3944.84,1,2024-07-06,Credit Card,"Nagpur, Maharashtra",DEV801669,Marketplace,2024-07-10,Delivered,Not Returned,,,,,,Budget,983,ADDR906989,ADDR906989,0,none
ORD504234,TXN504234,CUST501458,FAS-1080,Fashion,1868.56,1,2024-07-28,Debit Card,"Nagpur, Maharashtra",DEV801669,Marketplace,2024-08-01,Delivered,Not Returned,,,,,,Budget,983,ADDR906989,ADDR906989,0,none
ORD504235,TXN504235,CUST501458,ELE-1037,Electronics,930.94,1,2024-10-25,Credit Card,"Nagpur, Maharashtra",DEV801669,Mobile App,2024-10-28,Delivered,Returned,2024-10-29,Product not as described,replacement,,,Budget,983,ADDR906989,ADDR901816,0,none
ORD504236,TXN504236,CUST501459,GRO-1065,Grocery,927.29,1,2024-07-31,Debit Card,"Varanasi, Uttar Pradesh",DEV802097,Marketplace,2024-08-02,Delivered,Not Returned,,,,,,Budget,1174,ADDR904354,ADDR904354,0,none
ORD504237,TXN504237,CUST501459,HOM-1053,Home,1041.31,1,2024-11-13,Credit Card,"Varanasi, Uttar Pradesh",DEV802097,Mobile App,2024-11-15,Delivered,Not Returned,,,,,,Budget,1174,ADDR904354,ADDR904354,0,none
ORD504238,TXN504238,CUST501460,FAS-1059,Fashion,1462.43,1,2024-01-24,Debit Card,"Lucknow, Uttar Pradesh",DEV809841,Mobile App,2024-01-25,Delivered,Not Returned,,,,,,Budget,518,ADDR902860,ADDR902860,0,none
ORD504239,TXN504239,CUST501460,ELE-1010,Electronics,4294.1,1,2024-02-06,Credit Card,"Lucknow, Uttar Pradesh",DEV809841,Social Commerce,2024-02-08,Delivered,Not Returned,,,,,,Budget,518,ADDR902860,ADDR902860,0,none
ORD504240,TXN504240,CUST501460,BEA-1046,Beauty,1432.85,2,2024-03-05,Debit Card,"Lucknow, Uttar Pradesh",DEV809841,Mobile App,2024-03-08,Delivered,Not Returned,,,,,,Budget,518,ADDR902860,ADDR907256,0,none
ORD504241,TXN504241,CUST501461,ELE-1045,Electronics,2542.29,1,2024-12-17,Debit Card,"Mysuru, Karnataka",DEV804437,Website,2024-12-19,Delivered,Not Returned,,,,,,Mass Market,1570,ADDR908004,ADDR908004,0,none
ORD504242,TXN504242,CUST501462,SPO-1043,Sports,1841.59,1,2024-05-13,Credit Card,"Raipur, Chhattisgarh",DEV809250,Mobile App,2024-05-15,Delivered,Not Returned,,,,,,Budget,577,ADDR907929,ADDR907929,0,none
ORD504243,TXN504243,CUST501463,ACC-1082,Accessories,1328.75,1,2024-01-10,UPI,"Bengaluru, Karnataka",DEV806656,Mobile App,2024-01-11,Delivered,Not Returned,,,,,,Budget,793,ADDR908412,ADDR908412,0,none
ORD504244,TXN504244,CUST501463,FAS-1094,Fashion,869.39,1,2024-01-27,UPI,"Bengaluru, Karnataka",DEV806656,Website,2024-01-31,Delivered,Return Requested,2024-02-08,Size issue,replacement,,,Budget,793,ADDR908412,ADDR908412,0,none
ORD504245,TXN504245,CUST501463,GRO-1092,Grocery,548.68,1,2024-06-26,Net Banking,"Bengaluru, Karnataka",DEV806656,Social Commerce,2024-06-27,Delivered,Not Returned,,,,,,Budget,793,ADDR908412,ADDR908412,0,none
ORD504246,TXN504246,CUST501463,HOM-1006,Home,442.29,3,2024-07-16,Credit Card,"Bengaluru, Karnataka",DEV806656,Mobile App,2024-07-19,Delivered,Not Returned,,,,,,Budget,793,ADDR908412,ADDR908412,0,none
ORD504247,TXN504247,CUST501463,BEA-1001,Beauty,1471.75,1,2024-12-13,UPI,"Bengaluru, Karnataka",DEV806656,Website,2024-12-14,Delivered,Not Returned,,,,,,Budget,793,ADDR908412,ADDR908412,0,none
ORD504248,TXN504248,CUST501464,GRO-1005,Grocery,808.6,1,2024-02-22,UPI,"Ludhiana, Punjab",DEV803010,Social Commerce,2024-02-26,Delivered,Not Returned,,,,,,Mass Market,1728,ADDR908703,ADDR908703,0,none
ORD504249,TXN504249,CUST501464,HOM-1074,Home,386.12,2,2024-04-25,Debit Card,"Ludhiana, Punjab",DEV803010,Mobile App,2024-04-29,Delivered,Not Returned,,,,,,Mass Market,1728,ADDR908703,ADDR908703,0,none
ORD504250,TXN504250,CUST501464,FOO-1089,Footwear,2094.0,1,2024-12-16,UPI,"Ludhiana, Punjab",DEV803010,Website,2024-12-19,Delivered,Not Returned,,,,,,Mass Market,1728,ADDR908703,ADDR908703,0,none
ORD504251,TXN504251,CUST501465,FOO-1060,Footwear,3724.24,1,2024-01-08,UPI,"Chandigarh, Chandigarh",DEV809730,Mobile App,2024-01-11,Delivered,Not Returned,,,,,,Mass Market,1720,ADDR905788,ADDR905788,0,none
ORD504252,TXN504252,CUST501465,ELE-1031,Electronics,5469.91,1,2024-03-15,UPI,"Chandigarh, Chandigarh",DEV809730,Mobile App,2024-03-17,Delivered,Refunded,2024-03-28,Late delivery,refund,4156.94,2024-03-30,Mass Market,1720,ADDR905788,ADDR905788,1,serial_return_abuse
ORD504253,TXN504253,CUST501465,BEA-1091,Beauty,288.46,1,2024-05-13,UPI,"Chandigarh, Chandigarh",DEV809730,Marketplace,2024-05-14,Delivered,Refunded,2024-05-21,Product not as described,refund,263.85,2024-05-27,Mass Market,1720,ADDR905788,ADDR905788,1,serial_return_abuse
ORD504254,TXN504254,CUST501465,ELE-1008,Electronics,4181.97,2,2024-06-03,Credit Card,"Chandigarh, Chandigarh",DEV809730,Social Commerce,2024-06-04,Delivered,Not Returned,,,,,,Mass Market,1720,ADDR905788,ADDR905788,0,none
ORD504255,TXN504255,CUST501465,ELE-1011,Electronics,2807.39,2,2024-08-15,Net Banking,"Chandigarh, Chandigarh",DEV809730,Website,2024-08-17,Delivered,Not Returned,,,,,,Mass Market,1720,ADDR905788,ADDR903115,0,none
ORD504256,TXN504256,CUST501465,FAS-1021,Fashion,536.34,1,2024-08-27,Credit Card,"Chandigarh, Chandigarh",DEV809730,Marketplace,2024-08-31,Delivered,Refunded,2024-09-09,Quality issue,refund,525.97,2024-09-17,Mass Market,1720,ADDR905788,ADDR905788,1,serial_return_abuse
ORD504257,TXN504257,CUST501465,HOM-1004,Home,795.34,1,2024-10-17,Credit Card,"Chandigarh, Chandigarh",DEV809730,Mobile App,2024-10-19,Delivered,Return Requested,2024-10-21,Size issue,replacement,,,Mass Market,1720,ADDR905788,ADDR905788,1,serial_return_abuse
ORD504258,TXN504258,CUST501465,HOM-1033,Home,525.08,1,2024-12-22,UPI,"Chandigarh, Chandigarh",DEV809730,Marketplace,2024-12-25,Delivered,Refunded,2024-12-27,Wrong product,refund,411.44,2024-12-30,Mass Market,1720,ADDR905788,ADDR907553,1,serial_return_abuse
ORD504259,TXN504259,CUST501466,GRO-1044,Grocery,112.57,1,2024-05-22,Wallet,"Nagpur, Maharashtra",DEV802075,Mobile App,2024-05-23,Delivered,Refunded,2024-05-25,Damaged product,refund,95.05,2024-05-31,Mass Market,1668,ADDR904085,ADDR904085,0,none
ORD504260,TXN504260,CUST501466,FAS-1005,Fashion,2405.74,1,2024-07-16,UPI,"Nagpur, Maharashtra",DEV802075,Website,2024-07-20,Delivered,Not Returned,,,,,,Mass Market,1668,ADDR904085,ADDR904085,0,none
ORD504261,TXN504261,CUST501466,FAS-1067,Fashion,1720.96,2,2024-09-08,UPI,"Nagpur, Maharashtra",DEV802075,Mobile App,2024-09-11,Delivered,Not Returned,,,,,,Mass Market,1668,ADDR904085,ADDR904085,0,none
ORD504262,TXN504262,CUST501466,FOO-1060,Footwear,873.42,1,2024-12-11,Wallet,"Nagpur, Maharashtra",DEV802075,Social Commerce,2024-12-12,Delivered,Not Returned,,,,,,Mass Market,1668,ADDR904085,ADDR904085,0,none
ORD504263,TXN504263,CUST501466,SPO-1062,Sports,2716.89,1,2024-12-24,UPI,"Nagpur, Maharashtra",DEV802075,Website,2024-12-26,Delivered,Not Returned,,,,,,Mass Market,1668,ADDR904085,ADDR904085,0,none
ORD504264,TXN504264,CUST501467,ELE-1062,Electronics,4843.85,1,2024-02-06,UPI,"Bhopal, Madhya Pradesh",DEV802313,Social Commerce,2024-02-07,Delivered,Not Returned,,,,,,High Value,208,ADDR907400,ADDR907400,0,none
