order_id,customer_id,transaction_id,device_id,shipping_address_id,billing_address_id,order_date,return_request_date,prior_order_count,prior_return_count,prior_refund_count,prior_spend,prior_refund_amount,prior_return_rate,prior_refund_rate,average_previous_order_value,average_previous_refund,orders_last_7_days,orders_last_30_days,returns_last_30_days,refunds_last_30_days,days_since_previous_order,accounts_per_device,accounts_per_shipping_address,accounts_per_billing_address,device_prior_return_count,address_prior_return_count,device_prior_refund_count,address_prior_refund_count,is_address_mismatch,current_order_amount,quantity,category,payment_method,channel,return_reason,customer_segment,customer_tenure_days,days_since_order,days_since_delivery,delivery_duration_days,abuse_label,abuse_type
ORD503926,CUST501352,TXN503926,DEV805509,ADDR905209,ADDR905209,2024-08-27,2024-09-06,5,0,0,7733.35,0.0,0.0,0.0,1546.67,0.0,1,2,0,0,4,2,1,1,0,0,0,0,0,3728.82,1,Electronics,UPI,Mobile App,Wrong product,Budget,605,10,6,4,0,none
ORD503934,CUST501355,TXN503934,DEV803962,ADDR909640,ADDR909640,2024-03-22,2024-04-02,1,0,0,5056.02,0.0,0.0,0.0,5056.02,0.0,0,1,0,0,28,1,1,1,0,0,0,0,0,920.89,1,Electronics,UPI,Marketplace,Wrong product,High Value,1023,11,9,2,0,none
ORD503946,CUST501359,TXN503946,DEV801890,ADDR905331,ADDR905331,2024-01-30,2024-02-03,1,0,0,360.68,0.0,0.0,0.0,360.68,0.0,0,1,0,0,11,1,1,1,0,0,0,0,0,675.59,1,Grocery,Net Banking,Mobile App,Product not as described,Mass Market,736,4,3,1,0,none
ORD503961,CUST501367,TXN503961,DEV805183,ADDR907408,ADDR907408,2024-12-23,2025-01-02,1,0,0,3370.28,0.0,0.0,0.0,3370.28,0.0,0,1,0,0,24,1,1,2,0,0,0,0,0,1937.44,2,Sports,UPI,Marketplace,Size issue,Budget,231,10,6,4,0,none
ORD503981,CUST501375,TXN503981,DEV804027,ADDR902816,ADDR902816,2024-10-07,2024-10-11,2,0,0,2701.23,0.0,0.0,0.0,1350.62,0.0,0,0,0,0,51,2,1,1,1,0,1,0,0,392.18,1,Home,UPI,Mobile App,Changed mind,Mass Market,1356,4,2,2,0,none
ORD503999,CUST501383,TXN503999,DEV802194,ADDR902153,ADDR902153,2024-06-10,2024-06-22,1,0,0,294.99,0.0,0.0,0.0,294.99,0.0,0,0,0,0,130,1,1,1,0,0,0,0,0,150.2,2,Beauty,Credit Card,Mobile App,Wrong product,Mass Market,101,12,10,2,0,none
ORD504001,CUST501383,TXN504001,DEV802194,ADDR902153,ADDR902153,2024-12-21,2024-12-27,3,1,1,973.82,145.59,0.25,0.25,324.61,145.59,0,0,0,0,84,1,1,1,1,1,1,1,0,935.7,1,Accessories,Credit Card,Mobile App,Quality issue,Mass Market,101,6,3,3,0,none
ORD504002,CUST501384,TXN504002,DEV808305,ADDR901307,ADDR901307,2024-07-27,2024-08-03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,693.06,1,Accessories,Net Banking,Marketplace,Size issue,Mass Market,1621,7,6,1,0,none
ORD504015,CUST501389,TXN504015,DEV808898,ADDR902985,ADDR902985,2024-01-06,2024-01-21,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,882.5,2,Grocery,Debit Card,Marketplace,Size issue,Budget,1441,15,12,3,1,serial_return_abuse
ORD504016,CUST501389,TXN504016,DEV808898,ADDR902985,ADDR902985,2024-03-18,2024-03-24,2,1,1,2071.91,817.7,0.3333,0.3333,1035.96,817.7,0,0,0,0,39,1,1,1,1,1,1,1,0,2839.92,1,Fashion,Net Banking,Mobile App,Changed mind,Budget,1441,6,3,3,1,serial_return_abuse
ORD504018,CUST501389,TXN504018,DEV808898,ADDR902985,ADDR902985,2024-05-16,2024-05-29,5,3,1,8268.14,817.7,0.5,0.1667,1653.63,817.7,0,2,1,0,23,1,1,1,3,3,1,1,0,2044.29,1,Fashion,EMI,Mobile App,Quality issue,Budget,1441,13,12,1,1,serial_return_abuse
ORD504019,CUST501389,TXN504019,DEV808898,ADDR902985,ADDR902985,2024-06-19,2024-06-23,6,4,2,10312.43,2624.11,0.5714,0.2857,1718.74,1312.06,0,0,1,1,38,1,1,1,4,4,2,2,0,589.74,1,Beauty,UPI,Mobile App,Size issue,Budget,1441,4,2,2,1,serial_return_abuse
ORD504021,CUST501389,TXN504021,DEV808898,ADDR902985,ADDR902985,2024-11-08,2024-11-17,8,5,3,12741.54,3094.88,0.5556,0.3333,1592.69,1031.63,0,0,0,0,146,1,1,1,5,5,3,3,0,3079.48,1,Footwear,Debit Card,Marketplace,Quality issue,Budget,1441,9,7,2,1,serial_return_abuse
ORD504023,CUST501390,TXN504023,DEV806463,ADDR905961,ADDR905961,2024-05-24,2024-06-06,1,0,0,1985.45,0.0,0.0,0.0,1985.45,0.0,0,0,0,0,153,1,3,3,0,1,0,0,0,2526.69,1,Sports,UPI,Mobile App,Other,Mass Market,765,13,9,4,0,none
ORD504038,CUST501395,TXN504038,DEV802390,ADDR908175,ADDR908175,2024-04-17,2024-04-28,1,0,0,3471.22,0.0,0.0,0.0,3471.22,0.0,0,0,0,0,39,1,1,1,0,0,0,0,0,2013.43,2,Home,Debit Card,Mobile App,Damaged product,Mass Market,1026,11,10,1,0,none
ORD504051,CUST501398,TXN504051,DEV806041,ADDR909186,ADDR903146,2024-08-27,2024-09-08,2,1,0,2574.28,0.0,0.3333,0.0,1287.14,0.0,0,0,0,0,197,1,1,1,1,1,0,0,1,3040.7,1,Sports,UPI,Website,Changed mind,Budget,1347,12,8,4,0,none
ORD504052,CUST501398,TXN504052,DEV806041,ADDR909186,ADDR902888,2024-12-17,2024-12-25,4,2,1,8769.49,2915.02,0.4,0.2,2192.37,2915.02,1,1,0,0,1,1,1,1,2,2,1,1,1,3871.77,2,Sports,Credit Card,Website,Changed mind,Budget,1347,8,4,4,0,none
ORD504057,CUST501399,TXN504057,DEV808361,ADDR901268,ADDR903879,2024-06-08,2024-06-15,4,2,0,5072.63,0.0,0.4,0.0,1268.16,0.0,0,0,0,0,36,1,1,1,2,2,0,0,1,3680.11,2,Electronics,UPI,Marketplace,Changed mind,Mass Market,1692,7,4,3,0,none
ORD504061,CUST501400,TXN504061,DEV801701,ADDR907643,ADDR907643,2024-05-23,2024-06-02,1,0,0,1492.34,0.0,0.0,0.0,1492.34,0.0,0,0,0,0,71,2,1,1,0,0,0,0,0,2028.22,1,Electronics,UPI,Mobile App,Damaged product,Budget,721,10,7,3,0,none
ORD504069,CUST501402,TXN504069,DEV803440,ADDR904817,ADDR904817,2024-01-30,2024-02-03,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,2,2,0,0,0,0,0,2273.75,1,Home,Credit Card,Website,Size issue,Premium,1128,4,2,2,0,none
ORD504072,CUST501402,TXN504072,DEV803440,ADDR904817,ADDR904817,2024-04-28,2024-05-03,3,1,1,5549.23,2126.05,0.25,0.25,1849.74,2126.05,0,1,0,0,30,2,2,2,1,1,1,1,0,459.78,1,Sports,Credit Card,Mobile App,Product not as described,Premium,1128,5,4,1,0,none
ORD504073,CUST501402,TXN504073,DEV803440,ADDR904817,ADDR904817,2024-09-08,2024-09-10,5,2,2,6966.41,2537.53,0.3333,0.3333,1393.28,1268.77,0,1,0,0,21,2,2,2,2,4,2,3,0,2605.87,1,Footwear,UPI,Mobile App,Damaged product,Premium,1128,2,1,1,0,none
ORD504077,CUST501403,TXN504077,DEV803319,ADDR909010,ADDR909010,2024-11-06,2024-11-10,3,0,0,7316.51,0.0,0.0,0.0,2438.84,0.0,0,0,0,0,38,1,1,1,0,0,0,0,0,1512.2,1,Accessories,Wallet,Mobile App,Wrong product,Premium,1536,4,2,2,0,none
ORD504089,CUST501409,TXN504089,DEV807586,ADDR906312,ADDR906312,2024-01-13,2024-01-22,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,0,0,0,0,0,1666.16,1,Fashion,Credit Card,Mobile App,Size issue,High Value,720,9,5,4,0,none
ORD504102,CUST501413,TXN504102,DEV803703,ADDR908187,ADDR905347,2024-02-08,2024-02-18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,2,1,0,0,0,0,1,1056.58,2,Beauty,Credit Card,Mobile App,Product not as described,Budget,1163,10,8,2,0,none
ORD504108,CUST501414,TXN504108,DEV803185,ADDR902637,ADDR902637,2024-11-24,2024-12-02,2,0,0,1188.46,0.0,0.0,0.0,594.23,0.0,0,0,0,0,206,1,1,2,0,0,0,0,0,3518.12,2,Footwear,UPI,Website,Changed mind,Budget,113,8,7,1,0,none
ORD504137,CUST501425,TXN504137,DEV803444,ADDR908772,ADDR904416,2024-03-09,2024-03-23,1,0,0,1333.55,0.0,0.0,0.0,1333.55,0.0,1,1,0,0,6,1,1,1,0,0,0,0,1,6224.31,1,Electronics,Net Banking,Marketplace,Size issue,Budget,1661,14,10,4,1,serial_return_abuse
ORD504138,CUST501425,TXN504138,DEV803444,ADDR908772,ADDR908772,2024-03-17,2024-03-23,1,0,0,6224.31,0.0,0.0,0.0,6224.31,0.0,0,1,0,0,14,1,1,1,0,0,0,0,0,1333.55,2,Accessories,EMI,Website,Size issue,Budget,1661,6,3,3,1,serial_return_abuse
ORD504139,CUST501425,TXN504139,DEV803444,ADDR908772,ADDR908772,2024-07-30,2024-08-08,3,2,2,10524.03,6180.46,0.5,0.5,3508.01,3090.23,1,1,0,0,7,2,1,2,2,2,2,2,0,1489.56,1,Accessories,Net Banking,Mobile App,Changed mind,Budget,1661,9,5,4,1,serial_return_abuse
ORD504141,CUST501425,TXN504141,DEV803444,ADDR908772,ADDR908772,2024-08-20,2024-08-31,4,3,3,12013.59,7379.85,0.6,0.6,3003.4,2459.95,0,1,1,1,30,2,1,2,3,3,3,3,0,3290.72,1,Electronics,UPI,Website,Late delivery,Budget,1661,11,9,2,1,serial_return_abuse
ORD504146,CUST501428,TXN504146,DEV808424,ADDR901709,ADDR901709,2024-03-06,2024-03-18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,349.86,2,Fashion,UPI,Mobile App,Size issue,Budget,1583,12,9,3,1,serial_return_abuse
ORD504148,CUST501428,TXN504148,DEV808424,ADDR901709,ADDR901709,2024-05-02,2024-05-12,2,1,1,2365.37,302.58,0.3333,0.3333,1182.68,302.58,0,1,0,0,15,1,1,1,1,1,1,1,0,1719.76,2,Accessories,Debit Card,Website,Changed mind,Budget,1583,10,6,4,1,serial_return_abuse
ORD504149,CUST501428,TXN504149,DEV808424,ADDR901709,ADDR901709,2024-07-09,2024-07-14,4,2,2,4523.9,1973.99,0.4,0.4,1130.97,987.0,1,1,0,0,3,1,1,1,2,2,2,2,0,653.98,2,Fashion,UPI,Mobile App,Other,Budget,1583,5,2,3,1,serial_return_abuse
ORD504151,CUST501428,TXN504151,DEV808424,ADDR901709,ADDR901709,2024-07-16,2024-07-27,6,4,3,6097.56,2556.28,0.5714,0.4286,1016.26,852.09,1,3,2,1,2,1,1,1,4,4,3,3,0,1479.85,1,Beauty,Credit Card,Mobile App,Size issue,Budget,1583,11,10,1,1,serial_return_abuse
ORD504156,CUST501430,TXN504156,DEV802901,ADDR902160,ADDR902160,2024-07-15,2024-07-28,1,0,0,481.43,0.0,0.0,0.0,481.43,0.0,0,0,0,0,137,1,1,1,0,0,0,0,0,441.42,1,Fashion,UPI,Marketplace,Size issue,High Value,1084,13,9,4,0,none
ORD504157,CUST501430,TXN504157,DEV802901,ADDR902160,ADDR902160,2024-12-08,2024-12-22,2,1,1,922.85,334.33,0.3333,0.3333,461.42,334.33,0,0,0,0,160,1,1,1,1,1,1,1,0,675.3,3,Footwear,EMI,Website,Wrong product,High Value,1084,14,12,2,0,none
ORD504162,CUST501433,TXN504162,DEV809000,ADDR909000,ADDR909000,2024-01-11,2024-01-16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,3767.21,1,Electronics,Net Banking,Mobile App,Product not as described,Budget,515,5,2,3,1,account_multiplication
ORD504163,CUST501433,TXN504163,DEV809000,ADDR909000,ADDR909000,2024-07-31,2024-08-13,1,1,1,3767.21,3334.38,0.5,0.5,3767.21,3334.38,0,0,0,0,215,2,2,2,1,1,1,1,0,2666.79,1,Fashion,Credit Card,Website,Size issue,Budget,515,13,10,3,1,account_multiplication
ORD504165,CUST501434,TXN504165,DEV808716,ADDR908936,ADDR908936,2024-01-28,2024-02-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,1490.72,2,Accessories,UPI,Social Commerce,Late delivery,Budget,180,12,11,1,0,none
ORD504170,CUST501434,TXN504170,DEV808716,ADDR908936,ADDR908936,2024-11-24,2024-12-08,6,1,1,16479.08,1389.66,0.1429,0.1429,2746.51,1389.66,0,0,0,0,47,1,1,1,1,1,1,1,0,703.31,2,Footwear,UPI,Social Commerce,Product not as described,Budget,180,14,12,2,0,none
ORD504174,CUST501435,TXN504174,DEV804541,ADDR908454,ADDR903484,2024-08-24,2024-08-30,4,0,0,3106.48,0.0,0.0,0.0,776.62,0.0,0,0,0,0,66,1,3,1,0,1,0,1,1,2759.31,1,Fashion,Debit Card,Website,Size issue,Budget,326,6,4,2,0,none
ORD504180,CUST501439,TXN504180,DEV807852,ADDR903804,ADDR903804,2024-07-14,2024-07-19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,498.34,1,Grocery,UPI,Mobile App,Product not as described,Budget,969,5,3,2,0,none
ORD504181,CUST501440,TXN504181,DEV803568,ADDR903784,ADDR903784,2024-04-18,2024-04-30,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,2913.28,1,Sports,Debit Card,Mobile App,Changed mind,High Value,634,12,9,3,0,none
ORD504183,CUST501441,TXN504183,DEV804763,ADDR902416,ADDR902416,2024-06-05,2024-06-11,2,0,0,2742.29,0.0,0.0,0.0,1371.14,0.0,0,0,0,0,137,1,1,1,0,0,0,0,0,3139.5,2,Footwear,Credit Card,Mobile App,Size issue,Mass Market,1781,6,5,1,1,serial_return_abuse
ORD504184,CUST501441,TXN504184,DEV804763,ADDR902416,ADDR902416,2024-07-17,2024-07-28,4,1,1,8177.36,2501.65,0.2,0.2,2044.34,2501.65,0,0,0,0,39,1,1,1,1,1,1,1,0,2446.95,1,Fashion,Credit Card,Mobile App,Size issue,Mass Market,1781,11,10,1,1,serial_return_abuse
ORD504185,CUST501441,TXN504185,DEV804763,ADDR902416,ADDR902416,2024-10-20,2024-11-02,6,2,2,11390.76,4611.42,0.2857,0.2857,1898.46,2305.71,1,1,0,0,4,1,1,1,2,2,2,2,0,849.63,1,Sports,UPI,Mobile App,Quality issue,Mass Market,1781,13,12,1,1,serial_return_abuse
ORD504191,CUST501443,TXN504191,DEV808014,ADDR905041,ADDR905041,2024-01-21,2024-01-31,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,988.75,2,Beauty,Net Banking,Mobile App,Changed mind,High Value,59,10,9,1,0,none
ORD504201,CUST501446,TXN504201,DEV809261,ADDR901550,ADDR901550,2024-10-02,2024-10-11,4,0,0,3891.86,0.0,0.0,0.0,972.96,0.0,0,0,0,0,48,4,1,1,1,0,1,0,0,1795.53,1,Footwear,Credit Card,Marketplace,Damaged product,Budget,1532,9,6,3,0,none
ORD504205,CUST501447,TXN504205,DEV802605,ADDR908412,ADDR908412,2024-08-07,2024-08-17,3,0,0,2167.93,0.0,0.0,0.0,722.64,0.0,0,0,0,0,88,1,3,3,0,1,0,0,0,2672.4,1,Fashion,UPI,Mobile App,Damaged product,Mass Market,1011,10,6,4,0,none
ORD504211,CUST501449,TXN504211,DEV805846,ADDR904916,ADDR904916,2024-08-05,2024-08-11,1,0,0,2854.07,0.0,0.0,0.0,2854.07,0.0,0,0,0,0,222,1,1,1,0,0,0,0,0,1683.19,1,Accessories,UPI,Website,Changed mind,Premium,764,6,3,3,0,none
ORD504214,CUST501450,TXN504214,DEV808860,ADDR905994,ADDR905994,2024-12-23,2024-12-31,2,0,0,1950.17,0.0,0.0,0.0,975.08,0.0,0,0,0,0,43,1,1,1,0,0,0,0,0,2310.52,2,Home,UPI,Mobile App,Damaged product,Mass Market,62,8,6,2,0,none
ORD504215,CUST501451,TXN504215,DEV801399,ADDR908452,ADDR908452,2024-07-17,2024-07-25,1,0,0,314.11,0.0,0.0,0.0,314.11,0.0,0,0,0,0,75,1,1,1,0,0,0,0,0,2352.49,1,Home,Net Banking,Mobile App,Quality issue,Budget,1787,8,6,2,0,none
ORD504218,CUST501452,TXN504218,DEV807641,ADDR904030,ADDR902814,2024-07-23,2024-08-05,4,0,0,3157.93,0.0,0.0,0.0,789.48,0.0,0,3,0,0,9,1,1,2,0,0,0,0,1,2454.99,1,Electronics,Credit Card,Mobile App,Damaged product,Mass Market,1470,13,9,4,1,serial_return_abuse
ORD504252,CUST501465,TXN504252,DEV809730,ADDR905788,ADDR905788,2024-03-15,2024-03-28,2,0,0,6200.81,0.0,0.0,0.0,3100.4,0.0,0,0,0,0,68,1,1,1,0,0,0,0,0,5469.91,1,Electronics,UPI,Mobile App,Late delivery,Mass Market,1720,13,11,2,1,serial_return_abuse
ORD504253,CUST501465,TXN504253,DEV809730,ADDR905788,ADDR905788,2024-05-13,2024-05-21,5,1,1,14004.43,4156.94,0.1667,0.1667,2800.89,4156.94,0,1,0,0,21,1,1,1,1,1,1,1,0,288.46,1,Beauty,UPI,Marketplace,Product not as described,Mass Market,1720,8,7,1,1,serial_return_abuse
ORD504256,CUST501465,TXN504256,DEV809730,ADDR905788,ADDR905788,2024-08-27,2024-09-09,8,2,2,21282.25,4420.79,0.2222,0.2222,2660.28,2210.4,0,1,0,0,25,1,1,1,2,2,2,2,0,536.34,1,Fashion,Credit Card,Marketplace,Quality issue,Mass Market,1720,13,9,4,1,serial_return_abuse
ORD504258,CUST501465,TXN504258,DEV809730,ADDR905788,ADDR907553,2024-12-22,2024-12-27,10,4,3,22613.93,4946.76,0.3636,0.2727,2261.39,1648.92,0,0,0,0,71,1,1,1,4,4,3,3,1,525.08,1,Home,UPI,Marketplace,Wrong product,Mass Market,1720,5,2,3,1,serial_return_abuse
ORD504259,CUST501466,TXN504259,DEV802075,ADDR904085,ADDR904085,2024-05-22,2024-05-25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,112.57,1,Grocery,Wallet,Mobile App,Damaged product,Mass Market,1668,3,2,1,0,none
ORD504268,CUST501468,TXN504268,DEV802791,ADDR903699,ADDR903699,2024-02-04,2024-02-18,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,4531.65,1,Electronics,Credit Card,Mobile App,Quality issue,High Value,187,14,10,4,0,none
ORD504281,CUST501472,TXN504281,DEV801351,ADDR905776,ADDR905776,2024-01-10,2024-01-24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,3644.2,1,Footwear,Credit Card,Mobile App,Late delivery,Budget,1540,14,12,2,0,none
ORD504298,CUST501478,TXN504298,DEV801775,ADDR903430,ADDR903430,2024-01-03,2024-01-14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,674.21,1,Home,Wallet,Marketplace,Size issue,Premium,1761,11,9,2,0,none
ORD504313,CUST501483,TXN504313,DEV808347,ADDR909845,ADDR909845,2024-01-14,2024-01-29,1,0,0,2087.05,0.0,0.0,0.0,2087.05,0.0,0,1,0,0,16,1,1,1,0,0,0,0,0,393.82,1,Footwear,UPI,Mobile App,Size issue,Premium,793,15,12,3,0,none
ORD504322,CUST501487,TXN504322,DEV808764,ADDR905748,ADDR905748,2024-10-17,2024-10-25,3,0,0,3193.5,0.0,0.0,0.0,1064.5,0.0,0,0,0,0,113,2,1,1,1,0,0,0,0,4062.28,1,Sports,UPI,Marketplace,Quality issue,Budget,635,8,5,3,0,none
ORD504337,CUST501492,TXN504337,DEV804197,ADDR909625,ADDR909625,2024-07-07,2024-07-12,1,0,0,195.15,0.0,0.0,0.0,195.15,0.0,0,0,0,0,49,1,1,1,0,0,0,0,0,107.51,1,Grocery,UPI,Mobile App,Product not as described,Budget,1275,5,2,3,0,none
ORD504339,CUST501492,TXN504339,DEV804197,ADDR909625,ADDR901659,2024-12-07,2024-12-11,3,1,1,1241.51,103.43,0.25,0.25,413.84,103.43,0,0,0,0,79,1,1,2,1,1,1,1,1,1548.15,1,Accessories,UPI,Marketplace,Product not as described,Budget,1275,4,3,1,0,none
ORD504342,CUST501494,TXN504342,DEV808298,ADDR902431,ADDR902431,2024-04-24,2024-04-26,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,795.32,3,Beauty,UPI,Mobile App,Late delivery,Budget,1769,2,1,1,0,none
ORD504350,CUST501497,TXN504350,DEV807056,ADDR907326,ADDR907326,2024-04-17,2024-04-20,1,0,0,4367.3,0.0,0.0,0.0,4367.3,0.0,0,0,0,0,109,1,1,1,0,0,0,0,0,1716.88,1,Footwear,Credit Card,Marketplace,Late delivery,Budget,905,3,2,1,0,none
ORD504352,CUST501498,TXN504352,DEV806756,ADDR906047,ADDR906047,2024-01-17,2024-02-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,695.66,1,Home,UPI,Mobile App,Changed mind,Budget,736,15,12,3,0,none
ORD504355,CUST501498,TXN504355,DEV806756,ADDR906047,ADDR906047,2024-09-26,2024-10-07,4,1,1,7593.86,525.1,0.2,0.2,1898.46,525.1,0,1,0,0,24,1,2,2,1,2,1,2,0,1904.99,1,Accessories,Debit Card,Social Commerce,Damaged product,Budget,736,11,8,3,0,none
ORD504360,CUST501500,TXN504360,DEV807809,ADDR908249,ADDR908249,2024-06-04,2024-06-15,2,0,0,2172.92,0.0,0.0,0.0,1086.46,0.0,0,0,0,0,78,1,1,1,0,0,0,0,0,375.33,1,Fashion,UPI,Website,Damaged product,Mass Market,1548,11,8,3,0,none
ORD504362,CUST501500,TXN504362,DEV807809,ADDR908249,ADDR908249,2024-12-11,2024-12-21,5,2,1,5690.42,362.24,0.3333,0.1667,1138.08,362.24,0,0,0,0,108,1,1,1,2,2,1,1,0,2434.31,2,Electronics,Debit Card,Social Commerce,Quality issue,Mass Market,1548,10,6,4,0,none
ORD504373,CUST501503,TXN504373,DEV806495,ADDR902083,ADDR902083,2024-05-20,2024-05-25,1,0,0,1849.25,0.0,0.0,0.0,1849.25,0.0,0,0,0,0,119,1,1,1,0,0,0,0,0,971.43,2,Home,Net Banking,Website,Damaged product,Budget,1105,5,1,4,0,none
ORD504378,CUST501506,TXN504378,DEV803243,ADDR904264,ADDR904264,2024-10-14,2024-10-30,3,0,0,3833.14,0.0,0.0,0.0,1277.71,0.0,0,0,0,0,98,1,1,1,0,0,0,0,0,732.77,1,Beauty,Net Banking,Mobile App,Quality issue,Mass Market,1193,16,12,4,0,none
ORD504385,CUST501510,TXN504385,DEV808742,ADDR903034,ADDR903034,2024-09-09,2024-09-16,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,0,0,0,0,0,2173.17,1,Footwear,Net Banking,Mobile App,Size issue,Budget,1341,7,4,3,0,none
ORD504392,CUST501513,TXN504392,DEV802093,ADDR906927,ADDR906927,2024-03-04,2024-03-17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,0,0,0,0,0,428.48,1,Accessories,EMI,Mobile App,Quality issue,Budget,1039,13,9,4,0,none
ORD504393,CUST501513,TXN504393,DEV802093,ADDR906927,ADDR906927,2024-12-28,2025-01-05,1,1,1,428.48,349.98,0.5,0.5,428.48,349.98,0,0,0,0,307,2,2,2,1,1,1,1,0,190.73,1,Home,Wallet,Website,Product not as described,Budget,1039,8,7,1,0,none
ORD504397,CUST501514,TXN504397,DEV805225,ADDR908007,ADDR908007,2024-08-25,2024-09-02,4,1,0,8747.71,0.0,0.2,0.0,2186.93,0.0,0,0,0,0,103,1,3,3,1,6,0,5,0,2442.92,1,Fashion,Credit Card,Social Commerce,Size issue,Mass Market,923,8,5,3,1,coordinated_address_abuse
ORD504413,CUST501519,TXN504413,DEV805749,ADDR905778,ADDR905778,2024-02-02,2024-02-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,5672.75,2,Electronics,Wallet,Mobile App,Quality issue,Mass Market,129,6,4,2,0,none
ORD504417,CUST501520,TXN504417,DEV809419,ADDR904175,ADDR904175,2024-11-02,2024-11-15,4,0,0,14964.83,0.0,0.0,0.0,3741.21,0.0,0,1,0,0,20,1,2,2,0,2,0,0,0,353.53,1,Footwear,UPI,Social Commerce,Other,Mass Market,187,13,12,1,0,none
ORD504425,CUST501523,TXN504425,DEV802570,ADDR909755,ADDR909755,2024-07-16,2024-07-26,4,0,0,5153.47,0.0,0.0,0.0,1288.37,0.0,0,0,0,0,47,1,2,2,0,0,0,0,0,1028.37,1,Footwear,Debit Card,Marketplace,Other,Mass Market,772,10,8,2,0,none
ORD504435,CUST501528,TXN504435,DEV802867,ADDR907837,ADDR907837,2024-02-29,2024-03-10,1,0,0,4183.21,0.0,0.0,0.0,4183.21,0.0,0,0,0,0,68,1,1,1,0,0,0,0,0,1802.8,3,Fashion,UPI,Website,Wrong product,High Value,1158,10,9,1,0,none
ORD504448,CUST501531,TXN504448,DEV809570,ADDR906604,ADDR906604,2024-05-25,2024-06-04,3,0,0,4106.08,0.0,0.0,0.0,1368.69,0.0,0,0,0,0,75,4,1,1,0,0,0,0,0,1610.32,1,Accessories,Credit Card,Mobile App,Product not as described,High Value,1253,10,6,4,0,none
ORD504450,CUST501532,TXN504450,DEV802943,ADDR908007,ADDR908007,2024-01-28,2024-02-04,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,3,3,0,2,0,1,0,645.14,1,Grocery,UPI,Mobile App,Late delivery,Budget,88,7,4,3,1,coordinated_address_abuse
ORD504451,CUST501532,TXN504451,DEV802943,ADDR908007,ADDR908007,2024-03-06,2024-03-17,1,1,1,645.14,537.4,0.5,0.5,645.14,537.4,0,0,0,0,49,1,3,3,1,3,1,2,0,1025.6,1,Sports,Debit Card,Mobile App,Size issue,Budget,88,11,7,4,1,coordinated_address_abuse
ORD504452,CUST501532,TXN504452,DEV802943,ADDR908007,ADDR908007,2024-08-06,2024-08-19,2,2,2,1670.74,1502.12,0.6667,0.6667,835.37,751.06,0,0,0,0,166,1,3,3,2,5,2,4,0,2039.94,1,Home,Net Banking,Mobile App,Product not as described,Budget,88,13,12,1,1,coordinated_address_abuse
ORD504453,CUST501532,TXN504453,DEV802943,ADDR908007,ADDR908007,2024-12-07,2024-12-14,3,3,3,3710.68,3340.02,0.75,0.75,1236.89,1113.34,0,0,0,0,130,1,3,3,3,8,3,7,0,1453.55,2,Fashion,EMI,Mobile App,Product not as described,Budget,88,7,3,4,1,coordinated_address_abuse
ORD504466,CUST501537,TXN504466,DEV801709,ADDR908002,ADDR908002,2024-04-20,2024-05-04,1,0,0,4179.01,0.0,0.0,0.0,4179.01,0.0,0,0,0,0,98,1,2,2,0,0,0,0,0,3521.06,2,Footwear,EMI,Marketplace,Product not as described,Mass Market,548,14,11,3,1,coordinated_address_abuse
