order_id,customer_id,transaction_id,device_id,shipping_address_id,billing_address_id,order_date,return_request_date,prior_order_count,prior_return_count,prior_refund_count,prior_spend,prior_refund_amount,prior_return_rate,prior_refund_rate,average_previous_order_value,average_previous_refund,orders_last_7_days,orders_last_30_days,returns_last_30_days,refunds_last_30_days,days_since_previous_order,accounts_per_device,accounts_per_shipping_address,accounts_per_billing_address,device_prior_return_count,address_prior_return_count,device_prior_refund_count,address_prior_refund_count,is_address_mismatch,current_order_amount,quantity,category,payment_method,channel,return_reason,customer_segment,customer_tenure_days,days_since_order,days_since_delivery,delivery_duration_days,abuse_label,abuse_type
ORD105142,CUST101296,TXN105142,DEV200487,ADDR301814,ADDR301814,2024-01-15,2024-01-20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,2,2,0,0,0,0,0,1305.49,1,Fashion,UPI,Mobile App,Changed mind,Mass Market,489,5,4,1,0,none
ORD105167,CUST101305,TXN105167,DEV200792,ADDR301204,ADDR301204,2024-02-05,2024-02-08,2,0,0,3130.65,0.0,0.0,0.0,1565.32,0.0,0,2,0,0,23,2,2,2,0,0,0,0,0,4192.08,2,Electronics,Wallet,Mobile App,Damaged product,Mass Market,733,3,2,1,1,serial_return_abuse
ORD105169,CUST101305,TXN105169,DEV200792,ADDR301204,ADDR301204,2024-03-26,2024-03-28,4,1,1,8377.97,3641.99,0.2,0.2,2094.49,3641.99,0,0,0,0,40,2,2,2,1,1,1,1,0,384.52,1,Home,Debit Card,Website,Late delivery,Mass Market,733,2,0,2,0,none
ORD105170,CUST101305,TXN105170,DEV200792,ADDR301204,ADDR301204,2024-04-14,2024-04-20,5,2,2,8762.49,4026.39,0.3333,0.3333,1752.5,2013.2,0,1,1,1,25,2,2,2,2,3,2,2,0,505.7,1,Beauty,Credit Card,Marketplace,Changed mind,Mass Market,733,6,4,2,0,none
ORD105174,CUST101305,TXN105174,DEV200792,ADDR301204,ADDR301204,2024-08-13,2024-08-15,9,3,3,10251.65,4451.91,0.3,0.3,1139.07,1483.97,1,2,0,0,2,2,2,2,3,5,3,4,0,1108.32,1,Fashion,Debit Card,Mobile App,Changed mind,Mass Market,733,2,0,2,1,serial_return_abuse
ORD105180,CUST101305,TXN105180,DEV200792,ADDR301204,ADDR301204,2024-12-01,2024-12-04,15,5,4,22288.15,5476.08,0.3125,0.25,1485.88,1369.02,1,2,0,0,5,2,2,2,5,8,4,5,0,851.04,1,Fashion,Debit Card,Website,Wrong product,Mass Market,733,3,2,1,1,serial_return_abuse
ORD105181,CUST101305,TXN105181,DEV200792,ADDR301204,ADDR301204,2024-12-27,2024-12-31,16,7,5,23139.19,6201.23,0.4118,0.2941,1446.2,1240.25,0,1,2,1,30,2,2,2,7,10,5,6,0,619.24,1,Fashion,UPI,Mobile App,Size issue,Mass Market,733,4,0,4,0,none
ORD105183,CUST101307,TXN105183,DEV203056,ADDR300573,ADDR300573,2024-03-31,2024-04-04,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,7,7,0,1,0,1,0,280.56,1,Home,UPI,Marketplace,Damaged product,Budget,1455,4,3,1,0,none
ORD105187,CUST101308,TXN105187,DEV202796,ADDR300305,ADDR300305,2024-05-04,2024-05-09,1,0,0,338.69,0.0,0.0,0.0,338.69,0.0,0,0,0,0,127,2,1,1,0,0,0,0,0,1512.52,1,Electronics,Credit Card,Mobile App,Quality issue,Mass Market,1438,5,3,2,0,none
ORD105209,CUST101317,TXN105209,DEV201143,ADDR302279,ADDR302279,2024-10-13,2024-10-28,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,595.4,2,Beauty,Credit Card,Mobile App,Product not as described,Budget,888,15,12,3,0,none
ORD105211,CUST101319,TXN105211,DEV201013,ADDR300599,ADDR300599,2024-02-10,2024-02-17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,306.81,1,Home,Credit Card,Marketplace,Product not as described,Mass Market,65,7,4,3,0,none
ORD105218,CUST101320,TXN105218,DEV200659,ADDR302392,ADDR302392,2024-06-07,2024-06-08,3,0,0,367.19,0.0,0.0,0.0,122.4,0.0,0,1,0,0,11,1,3,3,0,0,0,0,0,1117.73,2,Electronics,Debit Card,Website,Product not as described,Budget,1218,1,0,1,0,none
ORD105229,CUST101320,TXN105229,DEV200659,ADDR302392,ADDR302392,2024-12-26,2024-12-30,15,2,1,9413.93,1067.11,0.125,0.0625,627.6,1067.11,3,8,0,0,3,2,3,3,3,3,2,2,0,162.24,1,Home,Credit Card,Mobile App,Changed mind,Budget,1218,4,3,1,1,refund_abuse
ORD105244,CUST101323,TXN105244,DEV202971,ADDR301910,ADDR301910,2024-01-04,2024-01-07,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,4093.65,3,Electronics,UPI,Website,Product not as described,Mass Market,115,3,2,1,0,none
ORD105254,CUST101323,TXN105254,DEV202971,ADDR301910,ADDR301910,2024-11-02,2024-11-11,11,2,1,13193.48,3157.19,0.1667,0.0833,1199.41,3157.19,1,2,0,0,6,1,1,1,2,2,1,1,0,1484.09,1,Electronics,Credit Card,Social Commerce,Late delivery,Mass Market,115,9,7,2,0,none
ORD105257,CUST101324,TXN105257,DEV200876,ADDR300634,ADDR300634,2024-01-20,2024-02-04,1,0,0,1293.9,0.0,0.0,0.0,1293.9,0.0,1,1,0,0,1,1,1,1,0,0,0,0,0,400.0,1,Footwear,UPI,Marketplace,Size issue,Mass Market,1552,15,13,2,1,serial_return_abuse
ORD105261,CUST101324,TXN105261,DEV200876,ADDR300634,ADDR300634,2024-10-08,2024-10-11,4,2,1,3061.87,400.0,0.4,0.2,765.47,400.0,0,0,0,0,178,2,1,1,2,2,2,1,0,1585.3,2,Electronics,Debit Card,Website,Damaged product,Mass Market,1552,3,2,1,1,serial_return_abuse
ORD105266,CUST101324,TXN105266,DEV202906,ADDR300634,ADDR300634,2024-10-29,2024-11-01,10,3,2,7538.09,1865.55,0.2727,0.1818,753.81,932.78,5,6,1,1,1,2,1,1,1,3,0,2,0,846.38,1,Footwear,UPI,Website,Size issue,Mass Market,1552,3,2,1,1,serial_return_abuse
ORD105278,CUST101328,TXN105278,DEV200208,ADDR303168,ADDR303168,2024-01-27,2024-02-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,1214.55,1,Fashion,Debit Card,Marketplace,Changed mind,Mass Market,602,12,8,4,0,none
ORD105280,CUST101328,TXN105280,DEV200208,ADDR303168,ADDR303168,2024-11-25,2024-12-04,2,1,1,1514.55,972.28,0.3333,0.3333,757.28,972.28,0,1,0,0,21,1,4,4,1,2,1,2,0,1982.98,2,Electronics,Credit Card,Mobile App,Quality issue,Mass Market,602,9,6,3,0,none
ORD105284,CUST101330,TXN105284,DEV202711,ADDR301233,ADDR301233,2024-04-18,2024-04-23,1,0,0,225.31,0.0,0.0,0.0,225.31,0.0,0,1,0,0,12,2,1,1,0,0,0,0,0,1277.12,2,Sports,Debit Card,Mobile App,Duplicate order,Mass Market,1099,5,3,2,0,none
ORD105286,CUST101330,TXN105286,DEV202711,ADDR301233,ADDR301233,2024-06-12,2024-06-17,3,1,1,1552.43,1081.89,0.25,0.25,517.48,1081.89,0,1,0,0,10,2,1,1,1,1,1,1,0,390.82,1,Beauty,Credit Card,Mobile App,Changed mind,Mass Market,1099,5,3,2,0,none
ORD105289,CUST101332,TXN105289,DEV202253,ADDR301466,ADDR301466,2024-01-31,2024-02-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,0,0,0,0,0,991.47,1,Fashion,Net Banking,Marketplace,Size issue,Budget,448,9,6,3,1,serial_return_abuse
ORD105292,CUST101332,TXN105292,DEV202253,ADDR301466,ADDR301466,2024-06-02,2024-06-06,3,1,1,1658.76,991.47,0.25,0.25,552.92,991.47,0,0,0,0,52,2,1,1,1,1,1,1,0,774.85,1,Electronics,Wallet,Mobile App,Damaged product,Budget,448,4,0,4,0,none
ORD105297,CUST101332,TXN105297,DEV202253,ADDR301466,ADDR301466,2024-10-09,2024-10-13,9,2,2,10304.29,1657.4,0.2,0.2,1144.92,828.7,1,2,0,0,2,3,1,1,2,2,2,2,0,518.01,1,Fashion,UPI,Website,Changed mind,Budget,448,4,2,2,1,serial_return_abuse
ORD105299,CUST101332,TXN105299,DEV202253,ADDR301466,ADDR301466,2024-10-19,2024-10-23,10,3,3,10822.3,2129.03,0.2727,0.2727,1082.23,709.68,0,2,1,1,12,3,1,1,3,3,3,3,0,497.12,1,Beauty,Debit Card,Website,Product not as described,Budget,448,4,2,2,1,serial_return_abuse
ORD105300,CUST101332,TXN105300,DEV202253,ADDR301466,ADDR301466,2024-10-31,2024-11-02,11,4,4,11319.42,2626.15,0.3333,0.3333,1029.04,656.54,0,3,2,2,14,3,1,1,4,4,4,4,0,486.72,2,Fashion,UPI,Website,Changed mind,Budget,448,2,1,1,1,serial_return_abuse
ORD105301,CUST101332,TXN105301,DEV202253,ADDR301466,ADDR301466,2024-11-28,2024-12-03,12,5,5,11806.14,3025.41,0.3846,0.3846,983.84,605.08,0,0,0,1,33,3,1,1,5,5,5,5,0,692.05,1,Sports,Credit Card,Website,Changed mind,Budget,448,5,3,2,1,serial_return_abuse
ORD105306,CUST101334,TXN105306,DEV200013,ADDR302957,ADDR301107,2024-10-21,2024-10-27,3,0,0,2638.85,0.0,0.0,0.0,879.62,0.0,0,0,0,0,125,10,10,2,2,2,2,2,1,1100.97,2,Fashion,Credit Card,Mobile App,Damaged product,Budget,959,6,3,3,1,account_multiplication
ORD105315,CUST101338,TXN105315,DEV202132,ADDR300279,ADDR300279,2024-01-04,2024-01-10,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,3153.74,2,Footwear,Wallet,Website,Changed mind,Premium,1441,6,2,4,0,none
ORD105325,CUST101340,TXN105325,DEV200449,ADDR300626,ADDR300626,2024-02-02,2024-02-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,43.38,1,Grocery,UPI,Website,Late delivery,Budget,1357,4,0,4,1,account_multiplication
ORD105326,CUST101341,TXN105326,DEV201703,ADDR302224,ADDR302224,2024-04-03,2024-04-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,150.0,1,Beauty,Credit Card,Website,Product not as described,Mass Market,1144,6,3,3,0,none
ORD105329,CUST101341,TXN105329,DEV201703,ADDR302224,ADDR300713,2024-11-06,2024-11-11,3,1,1,899.84,111.39,0.25,0.25,299.95,111.39,0,1,0,0,23,2,1,1,1,1,1,1,1,707.18,2,Home,Net Banking,Website,Duplicate order,Mass Market,1144,5,1,4,0,none
ORD105330,CUST101342,TXN105330,DEV202199,ADDR301652,ADDR301652,2024-04-02,2024-04-08,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,3,1,1,0,0,0,0,0,1495.07,2,Footwear,Credit Card,Website,Changed mind,Budget,393,6,3,3,0,none
ORD105336,CUST101342,TXN105336,DEV202199,ADDR301652,ADDR301652,2024-12-19,2024-12-27,7,1,1,4957.45,1495.07,0.125,0.125,708.21,1495.07,1,1,0,0,5,3,2,3,1,1,1,1,0,1906.93,1,Electronics,UPI,Website,Quality issue,Budget,393,8,7,1,0,none
ORD105337,CUST101342,TXN105337,DEV202199,ADDR301652,ADDR301652,2024-12-22,2024-12-28,7,2,1,6505.72,1495.07,0.25,0.125,929.39,1495.07,0,1,1,0,9,3,2,3,2,2,1,1,0,358.66,1,Fashion,Debit Card,Mobile App,Size issue,Budget,393,6,4,2,1,policy_exploitation
ORD105338,CUST101343,TXN105338,DEV200376,ADDR301431,ADDR301203,2024-05-16,2024-05-20,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,3,1,2,2,0,2,0,1,737.05,2,Fashion,Credit Card,Social Commerce,Wrong product,Premium,1218,4,0,4,0,none
ORD105349,CUST101348,TXN105349,DEV201202,ADDR300894,ADDR300894,2024-02-21,2024-02-29,1,0,0,1024.37,0.0,0.0,0.0,1024.37,0.0,0,0,0,0,54,3,1,1,0,0,0,0,0,283.04,1,Beauty,Wallet,Marketplace,Late delivery,Budget,869,8,4,4,0,none
ORD105356,CUST101350,TXN105356,DEV203082,ADDR302532,ADDR302532,2024-07-31,2024-08-06,4,1,0,1808.02,0.0,0.2,0.0,452.0,0.0,0,0,0,0,59,3,4,4,1,1,0,0,0,907.4,1,Fashion,Net Banking,Website,Changed mind,Mass Market,777,6,2,4,0,none
ORD105362,CUST101350,TXN105362,DEV203082,ADDR302532,ADDR302532,2024-10-16,2024-11-01,10,2,1,4863.54,901.04,0.1818,0.0909,486.35,901.04,0,1,0,0,22,3,4,4,2,2,1,1,0,944.96,2,Fashion,Debit Card,Social Commerce,Other,Mass Market,777,16,12,4,1,policy_exploitation
ORD105367,CUST101353,TXN105367,DEV202659,ADDR300036,ADDR300036,2024-04-21,2024-04-29,1,0,0,1985.86,0.0,0.0,0.0,1985.86,0.0,0,1,0,0,14,3,1,1,0,0,0,0,0,392.19,1,Sports,Wallet,Website,Size issue,Budget,1158,8,6,2,0,none
ORD105383,CUST101358,TXN105383,DEV202513,ADDR302544,ADDR302544,2024-07-20,2024-07-27,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,3,1,2,1,0,1,0,0,305.02,1,Home,UPI,Marketplace,Wrong product,Budget,1239,7,6,1,0,none
ORD105390,CUST101359,TXN105390,DEV201013,ADDR301928,ADDR301928,2024-12-11,2024-12-13,6,0,0,8189.06,0.0,0.0,0.0,1364.84,0.0,0,0,0,0,68,4,6,6,2,5,1,5,0,300.0,2,Beauty,Debit Card,Mobile App,Quality issue,Mass Market,238,2,1,1,0,none
ORD105392,CUST101361,TXN105392,DEV201794,ADDR301314,ADDR301314,2024-03-21,2024-04-01,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,4,2,2,0,0,0,0,0,689.96,1,Electronics,Net Banking,Marketplace,Product not as described,Mass Market,1493,11,8,3,0,none
ORD105394,CUST101361,TXN105394,DEV202795,ADDR301314,ADDR301314,2024-05-24,2024-06-04,2,1,1,961.69,441.42,0.3333,0.3333,480.84,441.42,0,0,0,0,45,1,2,2,0,1,0,1,0,3005.73,1,Electronics,UPI,Website,Damaged product,Mass Market,1493,11,9,2,0,none
ORD105396,CUST101361,TXN105396,DEV202795,ADDR301314,ADDR301314,2024-07-12,2024-07-24,4,2,2,4636.38,3078.41,0.4,0.4,1159.1,1539.2,0,1,0,0,23,2,2,2,1,3,1,3,0,435.08,1,Footwear,Credit Card,Website,Size issue,Mass Market,1493,12,10,2,0,none
ORD105407,CUST101362,TXN105407,DEV200299,ADDR300012,ADDR300012,2024-10-08,2024-10-18,4,0,0,4123.86,0.0,0.0,0.0,1030.96,0.0,0,1,0,0,20,2,3,4,1,2,1,2,0,400.01,1,Footwear,UPI,Mobile App,Changed mind,Budget,308,10,6,4,1,serial_return_abuse
ORD105409,CUST101362,TXN105409,DEV200299,ADDR300012,ADDR300012,2024-11-13,2024-11-15,6,1,1,5010.59,314.68,0.1429,0.1429,835.1,314.68,0,1,1,1,9,2,3,4,2,3,2,3,0,384.82,1,Home,UPI,Marketplace,Changed mind,Budget,308,2,1,1,0,none
ORD105430,CUST101369,TXN105430,DEV201535,ADDR302106,ADDR302106,2024-04-20,2024-04-29,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,1822.04,3,Fashion,UPI,Website,Size issue,High Value,931,9,5,4,0,none
ORD105433,CUST101370,TXN105433,DEV202083,ADDR301825,ADDR301825,2024-03-19,2024-03-25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,1,1,0,0,0,0,0,532.97,1,Home,Debit Card,Website,Quality issue,Mass Market,1388,6,5,1,0,none
ORD105436,CUST101373,TXN105436,DEV201352,ADDR300994,ADDR300994,2024-11-04,2024-11-09,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,3,3,3,3,3,3,3,0,315.9,1,Beauty,Credit Card,Marketplace,Changed mind,Premium,608,5,4,1,0,none
ORD105443,CUST101374,TXN105443,DEV201214,ADDR302668,ADDR302668,2024-11-21,2024-11-26,6,0,0,3527.04,0.0,0.0,0.0,587.84,0.0,0,0,0,0,35,1,1,2,0,0,0,0,0,521.75,1,Fashion,UPI,Marketplace,Changed mind,Premium,351,5,4,1,0,none
ORD105462,CUST101380,TXN105462,DEV203178,ADDR302210,ADDR302210,2024-01-03,2024-01-06,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,1,1,0,0,0,0,0,387.31,1,Fashion,Credit Card,Mobile App,Other,Budget,872,3,1,2,0,none
ORD105463,CUST101380,TXN105463,DEV203178,ADDR302210,ADDR302210,2024-08-21,2024-08-25,1,1,1,387.31,301.93,0.5,0.5,387.31,301.93,0,0,0,0,235,4,3,3,2,1,2,1,0,121.68,1,Beauty,UPI,Mobile App,Wrong product,Budget,872,4,1,3,0,none
ORD105465,CUST101380,TXN105465,DEV203178,ADDR302210,ADDR302210,2024-10-23,2024-10-29,3,2,2,904.34,396.33,0.5,0.5,301.45,198.17,0,1,0,0,24,4,3,3,3,2,3,2,0,97.51,1,Grocery,UPI,Social Commerce,Product not as described,Budget,872,6,5,1,0,none
ORD105470,CUST101381,TXN105470,DEV203167,ADDR302203,ADDR302203,2024-04-27,2024-05-01,1,0,0,45.44,0.0,0.0,0.0,45.44,0.0,0,0,0,0,52,1,1,1,0,0,0,0,0,819.14,1,Fashion,EMI,Social Commerce,Size issue,Budget,1044,4,0,4,1,refund_abuse
ORD105492,CUST101385,TXN105492,DEV202342,ADDR302291,ADDR302291,2024-07-23,2024-07-30,4,1,0,3721.14,0.0,0.2,0.0,930.28,0.0,0,0,0,0,72,1,4,4,1,3,0,2,0,381.04,1,Home,Net Banking,Mobile App,Damaged product,Mass Market,1108,7,5,2,0,none
ORD105495,CUST101385,TXN105495,DEV202342,ADDR302291,ADDR302291,2024-11-09,2024-11-22,7,2,1,5722.8,261.77,0.25,0.125,817.54,261.77,0,1,0,0,26,1,4,4,2,5,1,3,0,440.54,1,Fashion,UPI,Marketplace,Size issue,Mass Market,1108,13,11,2,0,none
ORD105501,CUST101387,TXN105501,DEV202578,ADDR303168,ADDR303168,2024-11-19,2024-11-22,4,0,0,11359.5,0.0,0.0,0.0,2839.88,0.0,0,2,0,0,10,1,4,4,0,1,0,1,0,270.64,1,Beauty,Credit Card,Marketplace,Damaged product,Premium,154,3,2,1,0,none
ORD105528,CUST101392,TXN105528,DEV202050,ADDR303120,ADDR303120,2024-10-22,2024-11-05,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,6,6,6,7,7,3,3,0,993.47,1,Fashion,UPI,Website,Damaged product,Mass Market,359,14,12,2,1,coordinated_device_abuse
ORD105533,CUST101396,TXN105533,DEV201571,ADDR301713,ADDR301713,2024-02-27,2024-03-02,1,0,0,370.13,0.0,0.0,0.0,370.13,0.0,0,0,0,0,56,1,1,1,0,0,0,0,0,693.81,1,Accessories,Debit Card,Marketplace,Damaged product,Premium,209,4,0,4,0,none
ORD105547,CUST101399,TXN105547,DEV202423,ADDR301127,ADDR301127,2024-07-23,2024-07-27,3,1,0,2520.42,0.0,0.25,0.0,840.14,0.0,0,0,0,0,106,4,4,4,2,2,0,0,0,5591.85,2,Sports,Credit Card,Mobile App,Quality issue,Premium,779,4,2,2,0,none
ORD105562,CUST101400,TXN105562,DEV201880,ADDR302936,ADDR302936,2024-10-04,2024-10-07,11,1,0,6351.1,0.0,0.0833,0.0,577.37,0.0,0,2,0,0,15,2,2,2,0,1,0,0,0,419.2,1,Fashion,Debit Card,Mobile App,Size issue,Budget,564,3,1,2,0,none
ORD105567,CUST101400,TXN105567,DEV201880,ADDR302936,ADDR302936,2024-11-06,2024-11-15,18,2,1,10449.54,346.52,0.1053,0.0526,580.53,346.52,2,5,0,0,2,2,2,2,1,2,1,1,0,895.12,1,Fashion,Credit Card,Mobile App,Wrong product,Budget,564,9,6,3,0,none
ORD105568,CUST101400,TXN105568,DEV201880,ADDR302936,ADDR302936,2024-11-12,2024-11-22,19,3,2,11686.28,1045.62,0.15,0.1,615.07,522.81,1,5,1,1,4,2,2,2,2,3,2,2,0,81.12,1,Accessories,Net Banking,Mobile App,Changed mind,Budget,564,10,8,2,0,none
ORD105582,CUST101405,TXN105582,DEV200288,ADDR302355,ADDR302355,2024-12-23,2024-12-29,4,0,0,3296.95,0.0,0.0,0.0,824.24,0.0,0,1,0,0,8,2,1,1,0,0,0,0,0,1011.56,1,Fashion,Credit Card,Mobile App,Changed mind,Premium,143,6,4,2,0,none
ORD105593,CUST101411,TXN105593,DEV203129,ADDR302208,ADDR302208,2024-12-22,2024-12-29,5,0,0,4423.11,0.0,0.0,0.0,884.62,0.0,1,1,0,0,7,2,9,9,0,6,0,2,0,2037.03,2,Fashion,UPI,Social Commerce,Changed mind,Premium,649,7,5,2,0,none
ORD105604,CUST101415,TXN105604,DEV201595,ADDR302757,ADDR302757,2024-09-01,2024-09-05,6,0,0,4499.97,0.0,0.0,0.0,750.0,0.0,0,1,0,0,27,2,2,2,0,0,0,0,0,486.72,2,Fashion,UPI,Social Commerce,Changed mind,Budget,469,4,0,4,0,none
ORD105618,CUST101419,TXN105618,DEV200024,ADDR302627,ADDR303145,2024-03-10,2024-03-11,2,0,0,2294.39,0.0,0.0,0.0,1147.2,0.0,1,1,0,0,2,1,1,1,0,0,0,0,1,953.36,1,Beauty,Debit Card,Mobile App,Product not as described,Mass Market,1000,1,0,1,0,none
ORD105623,CUST101419,TXN105623,DEV200024,ADDR302627,ADDR302627,2024-09-15,2024-09-18,7,2,1,5867.07,731.39,0.25,0.125,838.15,731.39,0,0,0,0,70,1,3,3,2,7,1,4,0,835.56,2,Fashion,Debit Card,Mobile App,Damaged product,Mass Market,1000,3,1,2,0,none
ORD105629,CUST101421,TXN105629,DEV200259,ADDR303096,ADDR303096,2024-01-03,2024-01-09,1,0,0,181.78,0.0,0.0,0.0,181.78,0.0,1,1,0,0,7,1,1,1,0,0,0,0,0,336.52,1,Fashion,Debit Card,Mobile App,Damaged product,Budget,518,6,3,3,1,serial_return_abuse
ORD105634,CUST101421,TXN105634,DEV200259,ADDR303096,ADDR303096,2024-04-12,2024-04-26,8,2,1,9554.33,267.9,0.2222,0.1111,1194.29,267.9,1,3,1,0,7,1,1,1,2,2,1,1,0,1228.35,2,Fashion,UPI,Mobile App,Product not as described,Budget,518,14,12,2,1,serial_return_abuse
ORD105635,CUST101421,TXN105635,DEV200259,ADDR303096,ADDR303096,2024-04-16,2024-04-24,8,1,1,10324.44,267.9,0.1111,0.1111,1290.56,267.9,1,3,0,0,5,1,1,1,1,1,1,1,0,458.24,1,Fashion,UPI,Mobile App,Damaged product,Budget,518,8,7,1,0,none
ORD105639,CUST101421,TXN105639,DEV200259,ADDR303096,ADDR303096,2024-06-16,2024-06-22,11,3,2,11286.91,606.61,0.25,0.1667,1026.08,303.3,0,2,0,0,21,1,1,1,3,3,2,2,0,1195.07,3,Footwear,EMI,Mobile App,Size issue,Budget,518,6,2,4,1,serial_return_abuse
ORD105648,CUST101421,TXN105648,DEV200259,ADDR303096,ADDR303096,2024-10-29,2024-11-01,20,5,3,17538.85,1734.88,0.2381,0.1429,876.94,578.29,0,4,0,0,9,1,1,1,5,5,3,3,0,811.65,2,Footwear,Credit Card,Mobile App,Product not as described,Budget,518,3,2,1,1,serial_return_abuse
ORD105650,CUST101421,TXN105650,DEV200259,ADDR303096,ADDR303096,2024-11-05,2024-11-13,24,6,4,19488.38,2512.42,0.24,0.16,812.02,628.1,2,5,1,1,1,1,1,1,6,6,4,4,0,187.0,1,Accessories,Credit Card,Marketplace,Wrong product,Budget,518,8,4,4,0,none
ORD105653,CUST101422,TXN105653,DEV200994,ADDR302291,ADDR302291,2024-07-03,2024-07-13,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,1,4,4,0,2,0,1,0,1752.63,3,Footwear,Credit Card,Website,Size issue,Budget,946,10,7,3,0,none
ORD105664,CUST101425,TXN105664,DEV201713,ADDR302384,ADDR302384,2024-09-29,2024-10-03,5,0,0,2044.89,0.0,0.0,0.0,408.98,0.0,0,1,0,0,18,1,2,2,0,0,0,0,0,510.71,1,Fashion,UPI,Mobile App,Duplicate order,Mass Market,1394,4,3,1,0,none
ORD105666,CUST101425,TXN105666,DEV201713,ADDR302384,ADDR302384,2024-10-22,2024-11-02,8,1,1,3833.48,440.14,0.1111,0.1111,479.18,440.14,1,2,1,1,6,1,3,3,1,1,1,1,0,475.56,1,Footwear,Net Banking,Mobile App,Size issue,Mass Market,1394,11,8,3,1,serial_return_abuse
ORD105669,CUST101426,TXN105669,DEV201537,ADDR301845,ADDR300023,2024-11-16,2024-11-17,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,999,2,5,3,0,3,0,1,1,377.04,1,Grocery,UPI,Mobile App,Wrong product,Premium,69,1,0,1,0,none
ORD105675,CUST101427,TXN105675,DEV203055,ADDR302398,ADDR302398,2024-07-27,2024-08-06,5,0,0,1292.56,0.0,0.0,0.0,258.51,0.0,0,0,0,0,62,1,1,1,0,0,0,0,0,598.55,2,Fashion,Debit Card,Mobile App,Size issue,Budget,1554,10,6,4,0,none
ORD105679,CUST101427,TXN105679,DEV203055,ADDR302398,ADDR301885,2024-10-19,2024-10-25,11,2,1,4768.7,598.55,0.1667,0.0833,433.52,598.55,2,4,1,0,2,1,1,2,2,2,1,1,1,405.6,1,Electronics,Debit Card,Mobile App,Changed mind,Budget,1554,6,2,4,0,none
ORD105683,CUST101427,TXN105683,DEV203055,ADDR302398,ADDR302398,2024-11-03,2024-11-12,13,3,2,6393.13,995.82,0.2143,0.1429,491.78,497.91,0,4,2,1,17,1,1,1,3,3,2,2,0,388.12,1,Home,Debit Card,Social Commerce,Damaged product,Budget,1554,9,5,4,0,none
ORD105693,CUST101430,TXN105693,DEV200346,ADDR301328,ADDR301328,2024-08-21,2024-08-31,5,0,0,2588.59,0.0,0.0,0.0,517.72,0.0,2,3,0,0,2,1,5,5,0,2,0,1,0,1402.8,2,Fashion,Debit Card,Marketplace,Wrong product,High Value,1077,10,9,1,0,none
ORD105696,CUST101430,TXN105696,DEV200346,ADDR301328,ADDR301328,2024-10-06,2024-10-11,6,1,1,3991.39,1176.02,0.1429,0.1429,665.23,1176.02,0,0,0,0,43,1,5,5,1,3,1,2,0,153.43,1,Grocery,Debit Card,Marketplace,Quality issue,High Value,1077,5,3,2,0,none
ORD105700,CUST101430,TXN105700,DEV200346,ADDR301328,ADDR301328,2024-11-16,2024-11-30,10,3,2,7840.08,1316.0,0.2727,0.1818,784.01,658.0,0,0,1,0,33,1,6,6,3,6,2,3,0,1465.82,1,Electronics,Debit Card,Website,Damaged product,High Value,1077,14,12,2,0,none
ORD105702,CUST101431,TXN105702,DEV202967,ADDR300323,ADDR300323,2024-01-07,2024-01-10,1,0,0,783.23,0.0,0.0,0.0,783.23,0.0,1,1,0,0,6,1,1,1,0,0,0,0,0,1699.07,2,Sports,Debit Card,Marketplace,Product not as described,Premium,543,3,1,2,0,none
