order_id,transaction_id,customer_id,product_id,category,amount,quantity,order_date,payment_method,customer_location,device_id,channel,shipping_date,delivery_status,return_status,return_request_date,return_reason,return_resolution,refund_amount,refund_date,customer_segment,customer_tenure_days,shipping_address_id,billing_address_id,abuse_label,abuse_type
ORD105197,TXN105197,CUST101313,FOO-0001,Footwear,1135.42,2,2024-04-20,Wallet,"Mysuru, Karnataka",DEV202702,Mobile App,2024-04-22,Shipped,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105198,TXN105198,CUST101313,FAS-0035,Fashion,1342.97,1,2024-04-27,UPI,"Mysuru, Karnataka",DEV202702,Website,2024-05-01,Delivered,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105199,TXN105199,CUST101313,GRO-0041,Grocery,79.76,1,2024-04-28,Debit Card,"Mysuru, Karnataka",DEV202702,Mobile App,2024-04-29,Pending,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105200,TXN105200,CUST101313,GRO-0028,Grocery,221.66,1,2024-04-30,UPI,"Mysuru, Karnataka",DEV202702,Mobile App,2024-05-04,Delivered,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105201,TXN105201,CUST101313,FOO-0021,Footwear,2337.01,2,2024-05-15,Debit Card,"Mysuru, Karnataka",DEV202702,Social Commerce,2024-05-18,Delivered,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105202,TXN105202,CUST101313,BEA-0008,Beauty,1201.81,2,2024-07-28,Credit Card,"Mysuru, Karnataka",DEV202702,Website,2024-07-30,Delivered,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105203,TXN105203,CUST101313,HOM-0015,Home,1528.44,1,2024-10-04,UPI,"Mysuru, Karnataka",DEV202702,Website,2024-10-06,Delivered,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105204,TXN105204,CUST101313,FAS-0021,Fashion,842.28,1,2024-11-02,UPI,"Mysuru, Karnataka",DEV202702,Marketplace,2024-11-03,Delivered,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105205,TXN105205,CUST101313,SPO-0037,Sports,420.94,1,2024-12-30,UPI,"Mysuru, Karnataka",DEV202702,Social Commerce,2024-12-31,Shipped,Not Returned,,,,,,Premium,1417,ADDR301946,ADDR301946,0,none
ORD105206,TXN105206,CUST101314,GRO-0032,Grocery,79.11,1,2024-03-06,Net Banking,"Jaipur, Rajasthan",DEV203178,Website,2024-03-09,Delivered,Not Returned,,,,,,Budget,798,ADDR302210,ADDR302210,0,none
ORD105207,TXN105207,CUST101315,ELE-0015,Electronics,614.21,1,2024-12-16,UPI,"Chandigarh, Chandigarh",DEV200488,Mobile App,2024-12-19,Delivered,Not Returned,,,,,,Premium,1327,ADDR301545,ADDR301545,0,none
ORD105208,TXN105208,CUST101316,FOO-0042,Footwear,1391.72,1,2024-05-29,Debit Card,"Chandigarh, Chandigarh",DEV200166,Mobile App,2024-05-30,Delivered,Not Returned,,,,,,High Value,1491,ADDR301755,ADDR301755,0,none
ORD105209,TXN105209,CUST101317,BEA-0039,Beauty,595.4,2,2024-10-13,Credit Card,"Ranchi, Jharkhand",DEV201143,Mobile App,2024-10-16,Delivered,Refunded,2024-10-28,Product not as described,refund,515.71,2024-10-30,Budget,888,ADDR302279,ADDR302279,0,none
ORD105210,TXN105210,CUST101318,GRO-0050,Grocery,135.36,1,2024-10-02,UPI,"Ludhiana, Punjab",DEV201082,Website,2024-10-06,Delivered,Not Returned,,,,,,Budget,359,ADDR300532,ADDR300532,0,none
ORD105211,TXN105211,CUST101319,HOM-0024,Home,306.81,1,2024-02-10,Credit Card,"Vadodara, Gujarat",DEV201013,Marketplace,2024-02-13,Delivered,Refunded,2024-02-17,Product not as described,refund,306.81,2024-02-22,Mass Market,65,ADDR300599,ADDR300599,0,none
ORD105212,TXN105212,CUST101319,ELE-0045,Electronics,1532.7,2,2024-05-16,UPI,"Vadodara, Gujarat",DEV201013,Mobile App,2024-05-18,Delivered,Not Returned,,,,,,Mass Market,65,ADDR300599,ADDR300599,0,none
ORD105213,TXN105213,CUST101319,BEA-0004,Beauty,150.0,1,2024-06-16,UPI,"Vadodara, Gujarat",DEV201013,Marketplace,2024-06-17,Delivered,Return Requested,2024-06-22,Product not as described,replacement,,,Mass Market,65,ADDR300599,ADDR300599,0,none
ORD105214,TXN105214,CUST101319,ACC-0031,Accessories,363.1,1,2024-10-20,Debit Card,"Vadodara, Gujarat",DEV201013,Social Commerce,2024-10-24,Delivered,Not Returned,,,,,,Mass Market,65,ADDR300599,ADDR303062,0,none
ORD105215,TXN105215,CUST101320,GRO-0021,Grocery,151.9,2,2024-01-02,UPI,"Mumbai, Maharashtra",DEV200659,Marketplace,2024-01-03,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105216,TXN105216,CUST101320,GRO-0045,Grocery,134.17,1,2024-02-11,UPI,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-02-14,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105217,TXN105217,CUST101320,ACC-0023,Accessories,81.12,1,2024-05-28,Debit Card,"Mumbai, Maharashtra",DEV200659,Website,2024-05-30,Delivered,Return Requested,2024-06-09,Product not as described,replacement,,,Budget,1218,ADDR302392,ADDR302392,1,refund_abuse
ORD105218,TXN105218,CUST101320,ELE-0043,Electronics,1117.73,2,2024-06-07,Debit Card,"Mumbai, Maharashtra",DEV200659,Website,2024-06-08,Delivered,Refunded,2024-06-08,Product not as described,refund,1067.11,2024-06-12,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105219,TXN105219,CUST101320,ELE-0010,Electronics,1613.99,1,2024-09-03,Debit Card,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-09-06,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105220,TXN105220,CUST101320,ACC-0029,Accessories,144.56,1,2024-11-05,Wallet,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-11-07,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105221,TXN105221,CUST101320,ACC-0033,Accessories,739.52,1,2024-11-11,Credit Card,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-11-14,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR300841,0,none
ORD105222,TXN105222,CUST101320,ACC-0012,Accessories,243.36,3,2024-11-30,UPI,"Mumbai, Maharashtra",DEV200659,Marketplace,2024-12-03,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105223,TXN105223,CUST101320,SPO-0013,Sports,1108.13,1,2024-12-18,UPI,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-12-19,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105224,TXN105224,CUST101320,GRO-0018,Grocery,372.07,1,2024-12-18,Credit Card,"Mumbai, Maharashtra",DEV200659,Marketplace,2024-12-21,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302826,0,none
ORD105225,TXN105225,CUST101320,BEA-0041,Beauty,279.08,2,2024-12-19,UPI,"Mumbai, Maharashtra",DEV200659,Marketplace,2024-12-23,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105226,TXN105226,CUST101320,ELE-0012,Electronics,686.76,1,2024-12-21,Credit Card,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-12-24,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105227,TXN105227,CUST101320,SPO-0004,Sports,1285.05,2,2024-12-24,Debit Card,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-12-28,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105228,TXN105228,CUST101320,SPO-0007,Sports,684.9,1,2024-12-26,Debit Card,"Mumbai, Maharashtra",DEV200659,Social Commerce,2024-12-28,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105229,TXN105229,CUST101320,HOM-0006,Home,162.24,1,2024-12-26,Credit Card,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-12-27,Delivered,Returned,2024-12-30,Changed mind,refund,,,Budget,1218,ADDR302392,ADDR302392,1,refund_abuse
ORD105230,TXN105230,CUST101320,FAS-0008,Fashion,771.59,1,2024-12-27,Debit Card,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-12-28,Delivered,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105231,TXN105231,CUST101320,HOM-0039,Home,312.14,1,2024-12-31,UPI,"Mumbai, Maharashtra",DEV200659,Mobile App,2024-12-31,Pending,Not Returned,,,,,,Budget,1218,ADDR302392,ADDR302392,0,none
ORD105232,TXN105232,CUST101321,FAS-0036,Fashion,383.03,1,2024-09-22,UPI,"Pune, Maharashtra",DEV201044,Marketplace,2024-09-23,Delivered,Not Returned,,,,,,Mass Market,913,ADDR300023,ADDR300023,0,none
ORD105233,TXN105233,CUST101321,GRO-0011,Grocery,178.24,1,2024-10-05,UPI,"Pune, Maharashtra",DEV201044,Mobile App,2024-10-08,Delivered,Not Returned,,,,,,Mass Market,913,ADDR300023,ADDR300023,0,none
ORD105234,TXN105234,CUST101321,FAS-0012,Fashion,2157.68,2,2024-10-18,EMI,"Pune, Maharashtra",DEV201044,Mobile App,2024-10-19,Delivered,Not Returned,,,,,,Mass Market,913,ADDR300023,ADDR300023,0,none
ORD105235,TXN105235,CUST101321,ELE-0009,Electronics,696.21,1,2024-11-11,Credit Card,"Pune, Maharashtra",DEV201044,Mobile App,2024-11-14,Delivered,Not Returned,,,,,,Mass Market,913,ADDR300023,ADDR300023,0,none
ORD105236,TXN105236,CUST101322,SPO-0028,Sports,2036.22,2,2024-01-06,UPI,"Indore, Madhya Pradesh",DEV200458,Website,2024-01-09,Delivered,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR301486,0,none
ORD105237,TXN105237,CUST101322,FAS-0028,Fashion,741.65,1,2024-01-06,Debit Card,"Indore, Madhya Pradesh",DEV200458,Marketplace,2024-01-10,Delivered,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR300716,0,none
ORD105238,TXN105238,CUST101322,BEA-0045,Beauty,576.86,1,2024-01-10,Credit Card,"Indore, Madhya Pradesh",DEV200458,Mobile App,2024-01-13,Delivered,Return Requested,2024-01-22,Changed mind,replacement,,,Mass Market,271,ADDR301486,ADDR301069,1,coordinated_address_abuse
ORD105239,TXN105239,CUST101322,SPO-0023,Sports,854.58,2,2024-01-14,Credit Card,"Indore, Madhya Pradesh",DEV200458,Marketplace,2024-01-16,Delivered,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR301486,0,none
ORD105240,TXN105240,CUST101322,SPO-0025,Sports,527.31,1,2024-02-20,Debit Card,"Indore, Madhya Pradesh",DEV200458,Marketplace,2024-02-22,Delivered,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR301292,0,none
ORD105241,TXN105241,CUST101322,SPO-0030,Sports,2738.6,2,2024-03-17,UPI,"Indore, Madhya Pradesh",DEV200458,Mobile App,2024-03-18,Delivered,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR301486,0,none
ORD105242,TXN105242,CUST101322,ACC-0012,Accessories,172.64,1,2024-03-19,Debit Card,"Indore, Madhya Pradesh",DEV200458,Website,2024-03-20,Pending,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR301486,0,none
ORD105243,TXN105243,CUST101322,HOM-0007,Home,442.95,1,2024-11-11,Wallet,"Indore, Madhya Pradesh",DEV200458,Mobile App,2024-11-13,Delivered,Not Returned,,,,,,Mass Market,271,ADDR301486,ADDR301486,0,none
ORD105244,TXN105244,CUST101323,ELE-0010,Electronics,4093.65,3,2024-01-04,UPI,"Bhopal, Madhya Pradesh",DEV202971,Website,2024-01-05,Delivered,Refunded,2024-01-07,Product not as described,refund,3157.19,2024-01-08,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105245,TXN105245,CUST101323,HOM-0031,Home,311.75,1,2024-01-21,Net Banking,"Bhopal, Madhya Pradesh",DEV201353,Mobile App,2024-01-23,Shipped,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105246,TXN105246,CUST101323,FOO-0033,Footwear,1511.1,1,2024-02-04,EMI,"Bhopal, Madhya Pradesh",DEV201353,Marketplace,2024-02-05,Delivered,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105247,TXN105247,CUST101323,BEA-0010,Beauty,334.71,1,2024-02-07,Wallet,"Bhopal, Madhya Pradesh",DEV201353,Mobile App,2024-02-08,Delivered,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105248,TXN105248,CUST101323,BEA-0037,Beauty,1341.66,3,2024-02-25,Debit Card,"Bhopal, Madhya Pradesh",DEV202971,Mobile App,2024-02-29,Pending,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105249,TXN105249,CUST101323,FAS-0022,Fashion,679.47,1,2024-05-30,Debit Card,"Bhopal, Madhya Pradesh",DEV202971,Mobile App,2024-06-01,Delivered,Returned,2024-06-02,Changed mind,replacement,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105250,TXN105250,CUST101323,FAS-0037,Fashion,418.43,1,2024-06-02,Debit Card,"Bhopal, Madhya Pradesh",DEV201353,Marketplace,2024-06-05,Shipped,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105251,TXN105251,CUST101323,BEA-0048,Beauty,688.35,1,2024-06-22,Debit Card,"Bhopal, Madhya Pradesh",DEV201353,Website,2024-06-26,Delivered,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105252,TXN105252,CUST101323,GRO-0046,Grocery,140.98,2,2024-08-04,Wallet,"Bhopal, Madhya Pradesh",DEV201353,Website,2024-08-07,Delivered,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105253,TXN105253,CUST101323,ACC-0012,Accessories,158.91,1,2024-10-30,UPI,"Bhopal, Madhya Pradesh",DEV201353,Mobile App,2024-10-31,Delivered,Not Returned,,,,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105254,TXN105254,CUST101323,ELE-0010,Electronics,1484.09,1,2024-11-02,Credit Card,"Bhopal, Madhya Pradesh",DEV202971,Social Commerce,2024-11-04,Delivered,Refunded,2024-11-11,Late delivery,refund,1484.09,2024-11-18,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105255,TXN105255,CUST101323,ELE-0051,Electronics,3514.47,1,2024-11-05,UPI,"Bhopal, Madhya Pradesh",DEV201353,Mobile App,2024-11-07,Delivered,Returned,2024-11-12,Product not as described,replacement,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105256,TXN105256,CUST101323,HOM-0007,Home,261.17,1,2024-11-17,Debit Card,"Bhopal, Madhya Pradesh",DEV202971,Mobile App,2024-11-20,Delivered,Return Requested,2024-11-27,Quality issue,replacement,,,Mass Market,115,ADDR301910,ADDR301910,0,none
ORD105257,TXN105257,CUST101324,FOO-0004,Footwear,400.0,1,2024-01-20,UPI,"Guwahati, Assam",DEV200876,Marketplace,2024-01-22,Delivered,Refunded,2024-02-04,Size issue,refund,400.0,2024-02-04,Mass Market,1552,ADDR300634,ADDR300634,1,serial_return_abuse
ORD105258,TXN105258,CUST101324,HOM-0012,Home,1293.9,2,2024-02-03,UPI,"Guwahati, Assam",DEV202906,Marketplace,2024-02-05,Cancelled,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105259,TXN105259,CUST101324,FAS-0037,Fashion,1067.97,1,2024-03-06,EMI,"Guwahati, Assam",DEV202906,Mobile App,2024-03-10,Shipped,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105260,TXN105260,CUST101324,SPO-0037,Sports,300.0,1,2024-04-16,Credit Card,"Guwahati, Assam",DEV202906,Mobile App,2024-04-19,Delivered,Return Requested,2024-04-20,Changed mind,replacement,,,Mass Market,1552,ADDR300634,ADDR300634,1,serial_return_abuse
ORD105261,TXN105261,CUST101324,ELE-0047,Electronics,1585.3,2,2024-10-08,Debit Card,"Guwahati, Assam",DEV200876,Website,2024-10-09,Delivered,Refunded,2024-10-11,Damaged product,refund,1465.55,2024-10-11,Mass Market,1552,ADDR300634,ADDR300634,1,serial_return_abuse
ORD105262,TXN105262,CUST101324,ELE-0016,Electronics,1279.13,1,2024-10-25,Credit Card,"Guwahati, Assam",DEV202906,Mobile App,2024-10-26,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105263,TXN105263,CUST101324,ACC-0031,Accessories,1109.32,2,2024-10-27,Net Banking,"Guwahati, Assam",DEV200876,Social Commerce,2024-10-30,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105264,TXN105264,CUST101324,ACC-0037,Accessories,160.14,1,2024-10-28,Debit Card,"Guwahati, Assam",DEV202906,Marketplace,2024-11-01,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105265,TXN105265,CUST101324,GRO-0016,Grocery,157.57,1,2024-10-28,UPI,"Guwahati, Assam",DEV202906,Mobile App,2024-11-01,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105266,TXN105266,CUST101324,FOO-0036,Footwear,846.38,1,2024-10-29,UPI,"Guwahati, Assam",DEV202906,Website,2024-10-30,Delivered,Refunded,2024-11-01,Size issue,refund,672.94,2024-11-04,Mass Market,1552,ADDR300634,ADDR300634,1,serial_return_abuse
ORD105267,TXN105267,CUST101324,ACC-0008,Accessories,184.76,1,2024-10-31,UPI,"Guwahati, Assam",DEV202906,Mobile App,2024-11-02,Pending,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105268,TXN105268,CUST101324,SPO-0024,Sports,1192.4,2,2024-11-01,Debit Card,"Guwahati, Assam",DEV200876,Mobile App,2024-11-05,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105269,TXN105269,CUST101324,GRO-0040,Grocery,326.7,3,2024-11-02,UPI,"Guwahati, Assam",DEV202906,Website,2024-11-05,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105270,TXN105270,CUST101324,FAS-0024,Fashion,831.4,1,2024-12-15,Credit Card,"Guwahati, Assam",DEV200876,Mobile App,2024-12-19,Delivered,Not Returned,,,,,,Mass Market,1552,ADDR300634,ADDR300634,0,none
ORD105271,TXN105271,CUST101325,BEA-0054,Beauty,720.82,2,2024-05-11,UPI,"Jaipur, Rajasthan",DEV200163,Website,2024-05-13,Delivered,Not Returned,,,,,,Mass Market,532,ADDR300629,ADDR300629,0,none
ORD105272,TXN105272,CUST101325,ELE-0039,Electronics,1646.14,1,2024-07-22,Credit Card,"Jaipur, Rajasthan",DEV200163,Website,2024-07-26,Delivered,Not Returned,,,,,,Mass Market,532,ADDR300629,ADDR300629,0,none
ORD105273,TXN105273,CUST101325,GRO-0016,Grocery,68.3,1,2024-10-06,Net Banking,"Jaipur, Rajasthan",DEV200163,Marketplace,2024-10-10,Delivered,Not Returned,,,,,,Mass Market,532,ADDR300629,ADDR300629,0,none
ORD105274,TXN105274,CUST101325,FAS-0018,Fashion,3728.76,3,2024-10-28,Credit Card,"Jaipur, Rajasthan",DEV200163,Marketplace,2024-11-01,Delivered,Not Returned,,,,,,Mass Market,532,ADDR300629,ADDR300629,0,none
ORD105275,TXN105275,CUST101325,BEA-0048,Beauty,240.29,1,2024-11-22,Credit Card,"Jaipur, Rajasthan",DEV200163,Marketplace,2024-11-24,Delivered,Not Returned,,,,,,Mass Market,532,ADDR300629,ADDR300629,0,none
ORD105276,TXN105276,CUST101326,SPO-0013,Sports,300.0,1,2024-12-29,UPI,"Nagpur, Maharashtra",DEV202449,Social Commerce,2024-12-31,Pending,Not Returned,,,,,,Mass Market,543,ADDR302270,ADDR302270,0,none
ORD105277,TXN105277,CUST101327,FAS-0014,Fashion,283.54,1,2024-11-12,Credit Card,"Bengaluru, Karnataka",DEV201321,Marketplace,2024-11-16,Delivered,Not Returned,,,,,,Budget,1017,ADDR302444,ADDR302444,0,none
ORD105278,TXN105278,CUST101328,FAS-0037,Fashion,1214.55,1,2024-01-27,Debit Card,"Chandigarh, Chandigarh",DEV200208,Marketplace,2024-01-31,Delivered,Refunded,2024-02-08,Changed mind,refund,972.28,2024-02-10,Mass Market,602,ADDR303168,ADDR303168,0,none
ORD105279,TXN105279,CUST101328,SPO-0041,Sports,300.0,1,2024-11-13,Wallet,"Chandigarh, Chandigarh",DEV200208,Marketplace,2024-11-17,Delivered,Not Returned,,,,,,Mass Market,602,ADDR303168,ADDR303168,0,none
ORD105280,TXN105280,CUST101328,ELE-0032,Electronics,1982.98,2,2024-11-25,Credit Card,"Chandigarh, Chandigarh",DEV200208,Mobile App,2024-11-28,Delivered,Refunded,2024-12-04,Quality issue,refund,1737.84,2024-12-12,Mass Market,602,ADDR303168,ADDR303168,0,none
ORD105281,TXN105281,CUST101328,HOM-0015,Home,200.0,1,2024-12-15,Credit Card,"Chandigarh, Chandigarh",DEV200208,Social Commerce,2024-12-16,Delivered,Not Returned,,,,,,Mass Market,602,ADDR303168,ADDR303168,0,none
ORD105282,TXN105282,CUST101329,SPO-0065,Sports,368.52,1,2024-12-04,Wallet,"Kochi, Kerala",DEV202561,Marketplace,2024-12-07,Delivered,Not Returned,,,,,,Premium,1463,ADDR302521,ADDR302521,0,none
ORD105283,TXN105283,CUST101330,GRO-0017,Grocery,225.31,1,2024-04-11,Debit Card,"Varanasi, Uttar Pradesh",DEV202711,Website,2024-04-15,Delivered,Not Returned,,,,,,Mass Market,1099,ADDR301233,ADDR301233,0,none
ORD105284,TXN105284,CUST101330,SPO-0016,Sports,1277.12,2,2024-04-18,Debit Card,"Varanasi, Uttar Pradesh",DEV202711,Mobile App,2024-04-20,Delivered,Refunded,2024-04-23,Duplicate order,refund,1081.89,2024-04-30,Mass Market,1099,ADDR301233,ADDR301233,0,none
ORD105285,TXN105285,CUST101330,GRO-0012,Grocery,50.0,1,2024-06-07,Credit Card,"Varanasi, Uttar Pradesh",DEV202711,Social Commerce,2024-06-08,Delivered,Not Returned,,,,,,Mass Market,1099,ADDR301233,ADDR301233,0,none
ORD105286,TXN105286,CUST101330,BEA-0034,Beauty,390.82,1,2024-06-12,Credit Card,"Varanasi, Uttar Pradesh",DEV202711,Mobile App,2024-06-14,Delivered,Refunded,2024-06-17,Changed mind,refund,320.88,2024-06-18,Mass Market,1099,ADDR301233,ADDR301233,0,none
ORD105287,TXN105287,CUST101330,ELE-0047,Electronics,835.62,1,2024-07-12,UPI,"Varanasi, Uttar Pradesh",DEV202711,Mobile App,2024-07-16,Delivered,Not Returned,,,,,,Mass Market,1099,ADDR301233,ADDR301233,0,none
ORD105288,TXN105288,CUST101331,HOM-0031,Home,400.0,2,2024-08-11,Wallet,"Bhopal, Madhya Pradesh",DEV202009,Social Commerce,2024-08-13,Shipped,Not Returned,,,,,,Mass Market,591,ADDR302345,ADDR302345,0,none
ORD105289,TXN105289,CUST101332,FAS-0011,Fashion,991.47,1,2024-01-31,Net Banking,"Mysuru, Karnataka",DEV202253,Marketplace,2024-02-03,Delivered,Refunded,2024-02-09,Size issue,refund,991.47,2024-02-11,Budget,448,ADDR301466,ADDR301466,1,serial_return_abuse
ORD105290,TXN105290,CUST101332,ACC-0005,Accessories,317.02,2,2024-03-05,Debit Card,"Mysuru, Karnataka",DEV202253,Website,2024-03-07,Delivered,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105291,TXN105291,CUST101332,FOO-0019,Footwear,350.27,1,2024-04-15,Credit Card,"Mysuru, Karnataka",DEV202253,Mobile App,2024-04-18,Delivered,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105292,TXN105292,CUST101332,ELE-0052,Electronics,774.85,1,2024-06-02,Wallet,"Mysuru, Karnataka",DEV202253,Mobile App,2024-06-06,Delivered,Refunded,2024-06-06,Damaged product,refund,665.93,2024-06-11,Budget,448,ADDR301466,ADDR301466,0,none
ORD105293,TXN105293,CUST101332,ELE-0025,Electronics,547.4,1,2024-06-07,UPI,"Mysuru, Karnataka",DEV202253,Website,2024-06-10,Delivered,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105294,TXN105294,CUST101332,ELE-0032,Electronics,3949.31,3,2024-07-24,UPI,"Mysuru, Karnataka",DEV202253,Website,2024-07-28,Delivered,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105295,TXN105295,CUST101332,BEA-0045,Beauty,467.35,1,2024-08-09,UPI,"Mysuru, Karnataka",DEV202253,Mobile App,2024-08-12,Delivered,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105296,TXN105296,CUST101332,HOM-0015,Home,302.38,1,2024-09-13,Debit Card,"Mysuru, Karnataka",DEV202253,Mobile App,2024-09-16,Shipped,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105297,TXN105297,CUST101332,FAS-0037,Fashion,518.01,1,2024-10-09,UPI,"Mysuru, Karnataka",DEV202253,Website,2024-10-11,Delivered,Refunded,2024-10-13,Changed mind,refund,471.63,2024-10-13,Budget,448,ADDR301466,ADDR301466,1,serial_return_abuse
ORD105298,TXN105298,CUST101332,ELE-0007,Electronics,2604.24,3,2024-10-11,UPI,"Mysuru, Karnataka",DEV202253,Mobile App,2024-10-15,Delivered,Not Returned,,,,,,Budget,448,ADDR301466,ADDR301466,0,none
ORD105299,TXN105299,CUST101332,BEA-0022,Beauty,497.12,1,2024-10-19,Debit Card,"Mysuru, Karnataka",DEV202253,Website,2024-10-21,Delivered,Refunded,2024-10-23,Product not as described,refund,497.12,2024-10-23,Budget,448,ADDR301466,ADDR301466,1,serial_return_abuse
ORD105300,TXN105300,CUST101332,FAS-0008,Fashion,486.72,2,2024-10-31,UPI,"Mysuru, Karnataka",DEV202253,Website,2024-11-01,Delivered,Refunded,2024-11-02,Changed mind,refund,399.26,2024-11-03,Budget,448,ADDR301466,ADDR301466,1,serial_return_abuse
ORD105301,TXN105301,CUST101332,SPO-0010,Sports,692.05,1,2024-11-28,Credit Card,"Mysuru, Karnataka",DEV202253,Website,2024-11-30,Delivered,Refunded,2024-12-03,Changed mind,refund,471.25,2024-12-03,Budget,448,ADDR301466,ADDR301466,1,serial_return_abuse
ORD105302,TXN105302,CUST101333,FAS-0014,Fashion,243.36,1,2024-02-08,UPI,"Chandigarh, Chandigarh",DEV200298,Mobile App,2024-02-12,Cancelled,Not Returned,,,,,,Budget,1380,ADDR302898,ADDR300399,0,none
ORD105303,TXN105303,CUST101334,GRO-0035,Grocery,219.07,1,2024-01-13,Wallet,"Kochi, Kerala",DEV200013,Social Commerce,2024-01-16,Delivered,Not Returned,,,,,,Budget,959,ADDR302957,ADDR302957,0,none
ORD105304,TXN105304,CUST101334,ELE-0058,Electronics,842.71,2,2024-06-15,Debit Card,"Kochi, Kerala",DEV200013,Mobile App,2024-06-16,Delivered,Not Returned,,,,,,Budget,959,ADDR302957,ADDR301519,0,none
ORD105305,TXN105305,CUST101334,FOO-0003,Footwear,1577.07,2,2024-06-24,UPI,"Kochi, Kerala",DEV200013,Mobile App,2024-06-26,Delivered,Not Returned,,,,,,Budget,959,ADDR302957,ADDR302957,0,none
